date,daily_active_kwh,active_hours_count,mean_active_intensity,p10_active,night_missing_frac,has_imputed_long,rolling_28d_median,daily_kwh_norm,delta_1d,delta_7d,rolling_7d_std,rolling_28d_zscore,day_of_year,month,month_sin,month_cos,day_of_year_sin,day_of_year_cos
2025-01-30,100.241,15,6.682733333333333,5.6252,0.375,0,97.924,1.023661206650055,0.042999999999977945,-1.0820000000000078,0.7431953534122708,0.55190958310589,30,1,0.49999999999999994,0.8660254037844387,0.49377555015997715,0.869589389346611
2025-01-31,100.026,15,6.6684,5.5594,0.375,0,97.924,1.02146562640415,-0.2150000000000034,-1.269999999999996,0.7918124477306505,0.5063026287544997,31,1,0.49999999999999994,0.8660254037844387,0.5086709438521044,0.8609610158889943
2025-02-01,100.057,15,6.670466666666667,5.412000000000001,0.375,0,97.924,1.0217821984396063,0.03100000000000591,-1.3099999999999739,0.7753732127484624,0.5035628322570352,32,2,0.8660254037844386,0.5000000000000001,0.5234156073655503,0.8520775211013093
2025-02-02,99.16800000000002,15,6.611200000000001,5.364800000000001,0.375,0,98.03000000000002,1.0116086912169744,-0.8889999999999816,-2.9740000000000038,0.5439420487342221,0.2714027474583863,33,2,0.8660254037844386,0.5000000000000001,0.5380051715382996,0.8429415373547828
2025-02-03,73.872,11,6.715636363636364,7.025,0.5416666666666666,0,98.09400000000002,0.7530735824821089,-25.29600000000002,-27.15700000000001,9.87708097904775,-5.6851668156985715,34,2,0.8660254037844386,0.5000000000000001,0.5524353131676196,0.8335557718385699
2025-02-04,98.03099999999999,15,6.535399999999999,5.0928,0.375,0,98.09400000000002,0.9993577588843351,24.158999999999992,-2.1920000000000073,9.764417672149769,0.027701243191721937,35,2,0.8660254037844386,0.5000000000000001,0.5667017562911176,0.8239230057575542
2025-02-05,97.87299999999999,15,6.524866666666666,5.0812,0.375,0,98.1455,0.9972235099928167,-0.15800000000000125,-2.3250000000000313,9.634187765699922,-0.004452559366832438,36,2,0.8660254037844386,0.5000000000000001,0.5808002734538009,0.8140460935082178
2025-02-06,97.768,15,6.5178666666666665,5.000400000000001,0.375,0,98.1455,0.9961536698065627,-0.10499999999998977,-2.472999999999999,9.480164887053096,-0.02490740232077257,37,2,0.8660254037844386,0.5000000000000001,0.5947266869607634,0.8039279618328213
2025-02-07,97.292,14,6.949428571428571,7.0200000000000005,0.375,0,97.952,0.9932620058804312,-0.4759999999999991,-2.7339999999999947,9.305626209066068,-0.11592625808204989,38,2,0.8660254037844386,0.5000000000000001,0.6084768701151261,0.7935716089521474
2025-02-08,96.484,14,6.8917142857142855,6.9134,0.375,0,97.8205,0.9863372197034364,-0.8080000000000069,-3.5730000000000075,9.06839507772541,-0.26704514470887686,39,2,0.8660254037844386,0.5000000000000001,0.6220467484408675,0.7829801036770629
2025-02-09,96.52100000000002,14,6.894357142857144,6.9036,0.375,0,97.8205,0.9867154635275839,0.03700000000002035,-2.6470000000000056,8.887656678680571,-0.25174811105678246,40,2,0.8660254037844386,0.5000000000000001,0.6354323008901774,0.7721565844991642
2025-02-10,96.14600000000002,14,6.86757142857143,6.917599999999999,0.375,0,97.8205,0.9828819112558208,-0.375,22.274000000000015,0.7689373000634164,-0.31858319324538276,41,2,0.8660254037844386,0.5000000000000001,0.6486295610349814,0.7611042586607747
2025-02-11,96.239,14,6.874214285714286,6.9823,0.4166666666666667,0,97.8205,0.9838326322192179,0.09299999999998931,-1.7919999999999874,0.7275387078560216,-0.28992514669672664,42,2,0.8660254037844386,0.5000000000000001,0.6616346182422783,0.7498264012045686
2025-02-12,91.006,14,6.5004285714285714,6.2029000000000005,0.4166666666666667,0,97.8205,0.9303366881175215,-5.233000000000004,-6.86699999999999,2.2463667490925805,-1.3164888943905113,43,2,0.8660254037844386,0.5000000000000001,0.6744436188329455,0.7383263540031065
2025-02-13,92.14800000000001,14,6.582000000000001,6.144,0.4166666666666667,0,97.8205,0.9420111326357974,1.1420000000000101,-5.61999999999999,2.4699357520080873,-1.0191927399856113,44,2,0.8660254037844386,0.5000000000000001,0.6870527672236669,0.7266075247685656
2025-02-14,94.41300000000001,14,6.743785714285715,6.8491,0.4166666666666667,0,97.8205,0.9651657883572463,2.2650000000000006,-2.8789999999999907,2.280291606247743,-0.5432022477590026,45,2,0.8660254037844386,0.5000000000000001,0.699458327051647,0.7146733860429609
2025-02-15,93.20899999999999,14,6.657785714285714,6.8333,0.4166666666666667,0,97.8205,0.9528575298633721,-1.204000000000022,-3.2750000000000057,2.1893647262989266,-0.7507196781972876,46,2,0.8660254037844386,0.5000000000000001,0.7116566222817746,0.7025274741691571
2025-02-16,93.616,14,6.686857142857143,6.7885,0.4166666666666667,0,97.8205,0.9570182119289924,0.4070000000000107,-2.9050000000000153,1.9468952817486755,-0.6441311583282002,47,2,0.8660254037844386,0.5000000000000001,0.7236440382959124,0.6901733882429719
2025-02-17,93.053,14,6.646642857142857,6.6321,0.4166666666666667,0,97.8205,0.9512627721183188,-0.5630000000000024,-3.0930000000000177,1.6626511818120209,-0.7198928686374817,48,2,0.8660254037844386,0.5000000000000001,0.7354170229639855,0.6776147890466889
2025-02-18,92.48700000000001,14,6.6062142857142865,6.4064000000000005,0.4166666666666667,0,97.8205,0.9454766638894712,-0.5659999999999883,-3.7519999999999953,1.097320806501382,-0.793727294088184,49,2,0.8660254037844386,0.5000000000000001,0.7469720876965552,0.6648553979642865
2025-02-19,92.636,14,6.6168571428571425,6.4024,0.4166666666666667,0,97.8205,0.9469998619921182,0.1489999999999867,1.6299999999999955,0.7636495082356094,-0.7334176448983328,50,2,0.8660254037844386,0.5000000000000001,0.7583058084785624,0.6518989958787126
2025-02-20,91.62,14,6.5442857142857145,6.2815,0.4166666666666667,0,97.53,0.9394032605352199,-1.0159999999999911,-0.5280000000000058,0.8871691737527013,-0.8663537061948927,51,2,0.8660254037844386,0.5000000000000001,0.7694148268839378,0.6387494220515272
2025-02-21,91.32100000000001,14,6.522928571428572,6.1248,0.4166666666666667,0,96.90650000000001,0.9423619674634829,-0.2989999999999924,-3.0919999999999987,0.8375701818496443,-0.8600056503761323,52,2,0.8660254037844386,0.5000000000000001,0.7802958510707755,0.6254105729852463
2025-02-22,90.434,14,6.4595714285714285,5.9821,0.4166666666666667,0,96.5025,0.9371156187663532,-0.8870000000000147,-2.7749999999999915,1.0973582997795301,-0.9607385186088111,53,2,0.8660254037844386,0.5000000000000001,0.7909456567567772,0.6118864012687243
2025-02-23,90.30300000000001,14,6.450214285714287,5.8544,0.4166666666666667,0,96.3615,0.9371273797107766,-0.13099999999998602,-3.312999999999988,1.082449206990331,-0.9182020927183439,54,2,0.8660254037844386,0.5000000000000001,0.8013610881746766,0.5981809144059165
2025-02-24,91.18000000000002,14,6.512857142857144,5.8129,0.4166666666666667,0,96.19250000000001,0.9478909478389689,0.8770000000000095,-1.8729999999999762,0.9077619784522181,-0.6920673288244122,55,2,0.8660254037844386,0.5000000000000001,0.8115390590073611,0.5842981736283684
2025-02-25,90.201,14,6.442928571428571,5.585800000000001,0.4166666666666667,0,95.27950000000001,0.9466989226433806,-0.9790000000000276,-2.2860000000000156,0.8729165126716718,-0.8228485564572886,56,2,0.8660254037844386,0.5000000000000001,0.8214765533024142,0.5702422926917871
2025-02-26,89.72900000000001,13,6.90223076923077,6.8006,0.4166666666666667,0,94.0145,0.9544166059490825,-0.47199999999998,-2.9069999999999823,0.6929232761758316,-0.8539044947274684,57,2,0.8660254037844386,0.5000000000000001,0.8311706263658079,0.5560174366570446
2025-02-27,89.502,13,6.884769230769231,6.8626,0.4166666666666667,0,93.4125,0.9581372942593336,-0.22700000000001808,-2.118000000000009,0.6783604885166165,-0.8372026172840478,58,2,0.8660254037844386,0.5000000000000001,0.8406184056344782,0.5416278206559814
2025-02-28,89.097,13,6.853615384615384,6.7448,0.4166666666666667,0,93.131,0.9566846699809944,-0.40500000000000114,-2.224000000000018,0.6857360314008734,-0.8573653514560752,59,2,0.8660254037844386,0.5000000000000001,0.8498170915275278,0.5270777086423722
2025-03-01,88.49199999999999,13,6.807076923076922,6.8006,0.4166666666666667,0,92.8445,0.9531205402581735,-0.605000000000004,-1.9420000000000073,0.8770985718614508,-0.9190185102813839,60,3,1.0,6.123233995736766e-17,0.8587639582758029,0.5123714121284237
2025-03-02,88.636,13,6.818153846153846,6.7688,0.4583333333333333,0,92.5615,0.9575903588424993,0.14400000000000546,-1.6670000000000158,0.9376380660236685,-0.8275909830743573,61,3,1.0,6.123233995736766e-17,0.8674563547295969,0.49751328890718066
2025-03-03,88.17299999999999,13,6.7825384615384605,6.7562,0.4166666666666667,0,92.31750000000001,0.9551060199853764,-0.46300000000000807,-3.0070000000000334,0.7315884218924034,-0.8668344812812325,62,3,1.0,6.123233995736766e-17,0.8758917051442429,0.48250774176121847
2025-03-04,88.114,13,6.7780000000000005,6.845400000000001,0.4583333333333333,0,92.31750000000001,0.9544669212229533,-0.05899999999998329,-2.086999999999989,0.6359530530736114,-1.4681387695079369,63,3,1.0,6.123233995736766e-17,0.8840675099433636,0.4673592171580022
2025-03-05,87.755,13,6.750384615384615,6.7386,0.4583333333333333,0,91.88400000000001,0.9550629054024637,-0.35900000000000887,-1.974000000000018,0.6027140994813477,-1.4959733832531454,64,3,1.0,6.123233995736766e-17,0.8919813464595485,0.45207220393230435
2025-03-06,87.35900000000001,13,6.719923076923077,6.7694,0.4583333333333333,0,91.47050000000002,0.9550510820428444,-0.3959999999999866,-2.1429999999999865,0.575340975504556,-1.5418016582849554,65,3,1.0,6.123233995736766e-17,0.8996308696522433,0.43665123195606403
2025-03-07,86.892,13,6.683999999999999,6.694999999999999,0.4583333333333333,0,91.25050000000002,0.9522358781595716,-0.46700000000001296,-2.2049999999999983,0.6245216073880164,-1.6204074968798072,66,3,1.0,6.123233995736766e-17,0.9070138128026359,0.4211008707960896
2025-03-08,86.806,13,6.677384615384615,6.4952000000000005,0.4583333333333333,0,91.09300000000002,0.9529382060092431,-0.08599999999999852,-1.6859999999999928,0.687839336168126,-1.5653384898897165,67,3,1.0,6.123233995736766e-17,0.9141279881853337,0.40542572835999735
2025-03-09,87.36599999999999,13,6.720461538461537,6.4758000000000004,0.4583333333333333,0,90.72,0.9630291005291004,0.5599999999999881,-1.2700000000000102,0.545269352399259,-1.279026519264353,68,3,1.0,6.123233995736766e-17,0.9209712877166346,0.38963044953078796
2025-03-10,86.11500000000001,13,6.62423076923077,6.328,0.4583333333333333,0,90.36850000000001,0.9529316078058173,-1.2509999999999764,-2.0579999999999785,0.6612583962914068,-1.6917529631209567,69,3,1.0,6.123233995736766e-17,0.9275416835791966,0.37371971479046906
2025-03-11,85.681,13,6.590846153846154,6.3326,0.4583333333333333,0,90.25200000000001,0.9493529229269156,-0.4340000000000117,-2.433000000000007,0.7365194854042494,-1.7831360439990533,70,3,1.0,6.123233995736766e-17,0.9338372288229252,0.35769823883312546
2025-03-12,57.533,9,6.392555555555556,5.3192,0.625,0,89.965,0.6395042516534207,-28.147999999999996,-30.221999999999994,11.04270603913124,-13.236884914408378,71,3,1.0,6.123233995736766e-17,0.9398560579418954,0.3415707691678556
2025-03-13,85.72099999999999,13,6.593923076923076,6.1138,0.4583333333333333,0,89.6155,0.9565421160401939,28.187999999999988,-1.6380000000000194,10.94035148734562,-0.4543597797310604,72,3,1.0,6.123233995736766e-17,0.9455963874271426,0.3253420847119801
2025-03-14,85.282,13,6.560153846153846,6.0526,0.4583333333333333,0,89.2995,0.9550109463098898,-0.43899999999999295,-1.6099999999999994,10.844274556957025,-0.4871149170221671,73,3,1.0,6.123233995736766e-17,0.9510565162951535,0.30901699437494745
2025-03-15,84.84500000000001,13,6.526538461538463,6.0064,0.4583333333333333,0,88.8665,0.9547467268318209,-0.4369999999999834,-1.9609999999999843,10.726285135568727,-0.5101679498354703,74,3,1.0,6.123233995736766e-17,0.9562348265919056,0.29260033563334836
2025-03-16,83.41900000000001,13,6.416846153846155,5.8006,0.4583333333333333,0,88.564,0.9419064179576354,-1.426000000000002,-3.9469999999999743,10.485467228502449,-0.6891738837016841,75,3,1.0,6.123233995736766e-17,0.9611297838723007,0.27609697309746883
2025-03-17,59.041,9,6.560111111111111,5.9474,0.625,0,88.33249999999998,0.6683949848583478,-24.378000000000014,-27.074000000000012,13.059708020144525,-4.454080619414629,76,3,1.0,6.123233995736766e-17,0.9657399376548549,0.2595117970697999
2025-03-18,84.441,13,6.495461538461539,5.5854,0.4583333333333333,0,88.14349999999999,0.9579946337506454,25.400000000000006,-1.2399999999999949,12.935857224894521,-0.22241234368305907,77,3,1.0,6.123233995736766e-17,0.9700639218515071,0.2428497220959356
2025-03-19,82.82,12,6.901666666666666,6.8925,0.4583333333333333,0,87.9345,0.9418373903303026,-1.6210000000000093,25.286999999999992,9.646389442983997,-0.38799804333913246,78,3,1.0,6.123233995736766e-17,0.9741004551724205,0.22611568550828828
2025-03-20,83.249,12,6.937416666666667,6.8489,0.4583333333333333,0,87.56049999999999,0.9507597603942417,0.42900000000000205,-2.471999999999994,9.479833610655469,-0.2956534243126477,79,3,1.0,6.123233995736766e-17,0.9778483415056568,0.20931464596304847
2025-03-21,82.659,12,6.88825,6.833,0.4583333333333333,0,87.3625,0.9461611103162113,-0.5899999999999892,-2.6229999999999905,9.306917977402296,-0.33476902737932374,80,3,1.0,6.123233995736766e-17,0.9813064702716093,0.19245158197082998
2025-03-22,82.531,12,6.877583333333334,6.8766,0.5,0,87.1255,0.9472657258781872,-0.1280000000000001,-2.314000000000007,9.148703996169216,-0.314977578792687,81,3,1.0,6.123233995736766e-17,0.9844738167520922,0.1755314904214282
2025-03-23,82.59200000000001,12,6.882666666666668,6.9656,0.5,0,86.84899999999999,0.9509838915819413,0.06100000000000705,-0.8269999999999982,9.098435231767352,-0.27375260845460603,82,3,1.0,6.123233995736766e-17,0.9873494423939864,0.15855938510313475
2025-03-24,82.958,12,6.913166666666666,6.9725,0.5,0,86.4605,0.9594901718125618,0.36599999999998545,23.917,0.6666362612105406,-0.193958563681153,83,3,1.0,6.123233995736766e-17,0.989932495087353,0.141540295217043
2025-03-25,82.29100000000001,12,6.857583333333334,6.9176,0.5,0,85.918,0.9577853301985615,-0.6669999999999874,-2.1499999999999915,0.31247338934134017,-0.2451545601780466,84,3,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915
2025-03-26,82.276,12,6.856333333333333,6.8478,0.5,0,85.701,0.9600354721648523,-0.01500000000001478,-0.5439999999999969,0.35119388214487096,-0.21275186151030484,85,3,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309
2025-03-27,80.821,12,6.735083333333333,6.5469,0.5,0,85.4815,0.9454794312219603,-1.4549999999999983,-2.4279999999999973,0.6938366762662267,-0.3728339690357551,86,3,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117
2025-03-28,80.32300000000001,12,6.693583333333334,6.3349,0.5,0,85.0635,0.944271044572584,-0.49799999999999045,-2.3359999999999985,0.9922395064167001,-0.40163435426700367,87,3,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777
2025-03-29,81.584,12,6.798666666666667,6.317100000000001,0.5,0,84.643,0.9638599766076344,1.2609999999999957,-0.9470000000000027,0.9672931303378592,-0.1924082533142894,88,3,1.0,6.123233995736766e-17,0.9984354211555643,0.055916990100603484
2025-03-30,83.449,12,6.954083333333333,6.323300000000001,0.5,0,83.93,0.9942690337185749,1.8649999999999949,0.8569999999999851,1.1210829373332571,0.0941125824503038,89,3,1.0,6.123233995736766e-17,0.9992500112396835,0.03872228089217446
2025-03-31,83.62299999999999,12,6.968583333333332,6.1937,0.5,0,83.434,1.0022652635616174,0.17399999999999238,0.664999999999992,1.2416904951368093,0.14495610724333663,90,3,1.0,6.123233995736766e-17,0.9997685019798909,0.021516097436222254
2025-04-01,82.37400000000001,12,6.8645000000000005,5.9757,0.5,0,83.434,0.9872953472205577,-1.248999999999981,0.08299999999999841,1.2447408986454624,-0.005363901628611942,91,4,0.8660254037844387,-0.4999999999999998,0.9999907397361901,0.004303538296244289
2025-04-02,80.12200000000001,12,6.6768333333333345,5.5503,0.5,0,83.334,0.9614563083495333,-2.2519999999999953,-2.153999999999982,1.4353346714430122,-0.2952421338936308,92,4,0.8660254037844387,-0.4999999999999998,0.9999166586547379,-0.01291029607500882
2025-04-03,79.861,12,6.655083333333334,5.3677,0.5,0,83.1035,0.9609823894300482,-0.2610000000000099,-0.9599999999999937,1.578361688285173,-0.29675593052341975,93,4,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114
2025-04-04,79.509,12,6.62575,5.2085,0.5,0,82.889,0.9592225747686666,-0.35200000000000387,-0.8140000000000072,1.7139563810637897,-0.3120340518253564,94,4,0.8660254037844387,-0.4999999999999998,0.9988797155850336,-0.04732138832243185
2025-04-05,79.916,12,6.659666666666666,5.0883,0.5,0,82.73949999999999,0.965874823995794,0.4069999999999965,-1.6680000000000064,1.813877194351724,-0.21713362051754873,95,4,0.8660254037844387,-0.4999999999999998,0.9979171608653922,-0.06450844944931623
2025-04-06,79.44200000000001,12,6.620166666666667,4.8955,0.5,0,82.62550000000002,0.9614707324010141,-0.47399999999998954,-4.006999999999991,1.6329681418753237,-0.2532926267083854,96,4,0.8660254037844387,-0.4999999999999998,0.9966589017541702,-0.08167639533042241
2025-04-07,78.74199999999999,12,6.5618333333333325,4.71,0.5,0,82.56150000000001,0.9537375168813549,-0.700000000000017,-4.881,1.1410507480049297,-0.3197988806112001,97,4,0.8660254037844387,-0.4999999999999998,0.9951053111006976,-0.09882013873287143
2025-04-08,77.54199999999999,12,6.461833333333332,4.3976,0.5,0,82.45250000000001,0.9404444983475331,-1.2000000000000028,-4.832000000000022,0.8977257243664485,-0.46512840068160316,98,4,0.8660254037844387,-0.4999999999999998,0.9932568492674143,-0.11593459959550041
2025-04-09,77.28,12,6.44,4.3071,0.5,0,82.33250000000001,0.9386329821152035,-0.26199999999998624,-2.842000000000013,1.088878693667288,-0.4644822772440606,99,4,0.8660254037844387,-0.4999999999999998,0.9911140639934547,-0.1330147065341959
2025-04-10,77.415,12,6.451250000000001,4.1174,0.5,0,82.33250000000001,0.9402726748246439,0.13500000000000512,-2.445999999999998,1.120665852241292,-0.7457851085080752,100,4,0.8660254037844387,-0.4999999999999998,0.9886775902323405,-0.1500553983446526
2025-04-11,76.50000000000001,12,6.375000000000001,3.9053000000000004,0.5,0,82.2835,0.9297125183056143,-0.914999999999992,-3.008999999999986,1.2597150282423673,-0.8815448027351086,101,4,0.8660254037844387,-0.4999999999999998,0.9859481499638304,-0.16705162550211924
2025-04-12,75.951,12,6.329249999999999,3.7736,0.5,0,81.93,0.9270230684730866,-0.5490000000000208,-3.9650000000000034,1.2076802044370705,-0.9348322227660428,102,4,0.8660254037844387,-0.4999999999999998,0.9829265519799822,-0.18399835165768005
2025-04-13,76.677,12,6.38975,3.6307,0.5,0,81.2025,0.9442689572365384,0.7260000000000133,-2.7650000000000006,0.8998721073144045,-0.7177556959792232,103,4,0.8660254037844387,-0.4999999999999998,0.9796136916454901,-0.20089055513063506
2025-04-14,76.806,12,6.4005,3.5099000000000005,0.5,0,80.572,0.9532591967432854,0.12899999999999068,-1.9359999999999928,0.5684155924259441,-0.6406602011652404,104,4,0.8660254037844387,-0.4999999999999998,0.9760105506323683,-0.21772323039653177
2025-04-15,76.362,12,6.363499999999999,3.2695000000000003,0.5,0,80.572,0.947748597527677,-0.4440000000000026,-1.1799999999999926,0.5120956941809329,-1.6128243786810548,105,4,0.8660254037844387,-0.4999999999999998,0.9721181966290613,-0.23449138957040985
2025-04-16,75.47,12,6.289166666666667,3.1097,0.5,0,80.22250000000001,0.9407585153791017,-0.8919999999999959,-1.8100000000000023,0.6230299236095606,-1.853151414007013,106,4,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.25119006388481935
2025-04-17,74.472,12,6.2059999999999995,2.9014,0.5,0,80.019,0.9306789637461101,-0.9980000000000047,-2.943000000000012,0.8265391702748538,-2.0628673391325267,107,4,0.8660254037844387,-0.4999999999999998,0.9634705485641488,-0.2678143051621742
2025-04-18,74.163,12,6.18025,2.7791000000000006,0.5,0,79.8885,0.9283313618355583,-0.3089999999999975,-2.3370000000000175,1.0489886285636174,-1.9784366491953156,108,4,0.8660254037844387,-0.4999999999999998,0.9587178169872964,-0.2843591872810034
2025-04-19,74.526,12,6.2105,2.6105000000000005,0.5,0,79.685,0.9352575767082888,0.36299999999999955,-1.4249999999999972,1.1275235189178638,-1.6655411966002207,109,4,0.8660254037844387,-0.4999999999999998,0.9536809966304457,-0.30081980763566735
2025-04-20,74.44600000000001,12,6.203833333333335,2.4835000000000003,0.5,0,79.47550000000001,0.9367163465470492,-0.07999999999998408,-2.2309999999999945,1.0509593123375947,-1.5581744192192415,110,4,0.8660254037844387,-0.4999999999999998,0.9483615800121715,-0.3171912885891061
2025-04-21,74.04999999999998,12,6.170833333333332,2.2740000000000005,0.5,0,79.092,0.9362514540029331,-0.3960000000000292,-2.7560000000000144,0.8329894814396656,-1.573571903516001,111,4,0.8660254037844387,-0.4999999999999998,0.9427611433904207,-0.3334687789181868
2025-04-22,72.58400000000002,12,6.048666666666668,2.1229000000000005,0.5,0,78.142,0.9288730772183975,-1.4659999999999656,-3.7779999999999774,0.8636341542456566,-1.9521463837547672,112,4,0.8660254037844387,-0.4999999999999998,0.9368813462954315,-0.3496474552512284
2025-04-23,71.936,12,5.994666666666667,1.8530000000000006,0.5,0,77.4785,0.9284640255038495,-0.6480000000000103,-3.533999999999992,1.0422600214819806,-1.9886214656789891,113,4,0.8660254037844387,-0.4999999999999998,0.9307239310379795,-0.36572252349726897
2025-04-24,71.835,11,6.530454545454545,6.743,0.5,0,77.3475,0.9287307282071172,-0.1010000000000133,-2.6370000000000005,1.1982891176683896,-1.8442139152098174,114,4,0.8660254037844387,-0.4999999999999998,0.9242907221930933,-0.3816892202666588
2025-04-25,71.033,11,6.457545454545454,6.719,0.5,0,77.043,0.9219916150721025,-0.8019999999999925,-3.1299999999999955,1.4144391956156794,-1.919661663404442,115,4,0.8660254037844387,-0.4999999999999998,0.9175836260593937,-0.39754281428255595
2025-04-26,70.318,10,7.0318,6.8591,0.5,0,76.7415,0.9162969188770091,-0.7150000000000034,-4.207999999999998,1.5071673051499628,-1.9432291882975572,116,4,0.8660254037844387,-0.4999999999999998,0.9106046300942162,-0.4132786077829042
2025-04-27,69.326,10,6.932599999999999,6.7671,0.5,0,76.58850000000001,0.9051750589187669,-0.9920000000000044,-5.120000000000019,1.5423454464513489,-2.049690721874637,117,4,0.8660254037844387,-0.4999999999999998,0.9033558023246845,-0.4288919379124835
2025-04-28,69.85300000000001,10,6.9853000000000005,6.7427,0.5416666666666666,0,76.43100000000001,0.9139354450419332,0.5270000000000152,-4.196999999999974,1.201706128405108,-1.760067197794158,118,4,0.8660254037844387,-0.4999999999999998,0.895839290734909,-0.4443781781046132
2025-04-29,69.66499999999999,10,6.966499999999999,6.7359,0.5833333333333334,0,76.1565,0.9147610512562946,-0.1880000000000166,-2.9190000000000254,1.050763350639147,-1.7335212052412614,119,4,0.8660254037844387,-0.4999999999999998,0.8880573226294932,-0.45973273945210397
2025-04-30,69.521,10,6.9521,6.6697999999999995,0.5833333333333334,0,75.7105,0.9182477991824121,-0.14399999999999125,-2.4150000000000063,0.9137223971461017,-1.683146836226333,120,4,0.8660254037844387,-0.4999999999999998,0.8800122039735357,-0.47495107206704995
2025-05-01,69.321,10,6.9321,6.7687,0.5833333333333334,0,74.99799999999999,0.9243046481239501,-0.20000000000000284,-2.513999999999996,0.6210641022039829,-1.6193730802465185,121,5,0.49999999999999994,-0.8660254037844387,0.8717063187093218,-0.4900286664290592
2025-05-02,68.594,10,6.859399999999999,6.5444,0.5833333333333334,0,74.499,0.9207371911032363,-0.7270000000000039,-2.439000000000007,0.5327882631329016,-1.7195857854907528,122,5,0.49999999999999994,-0.8660254037844387,0.8631421280499114,-0.5049610547215204
2025-05-03,69.244,10,6.9244,6.7788,0.5833333333333334,0,74.459,0.9299614552975463,0.6500000000000057,-1.073999999999998,0.40101573416322234,-1.4043313038083067,123,5,0.49999999999999994,-0.8660254037844387,0.854322169749827,-0.5197438121555155
2025-05-04,68.988,10,6.8988,6.7129,0.5833333333333334,0,74.3045,0.9284498247077901,-0.2560000000000002,-0.33799999999999386,0.4254753084423227,-1.4015918471892248,124,5,0.49999999999999994,-0.8660254037844387,0.8452490573530633,-0.5343725582809786
2025-05-05,69.01100000000001,10,6.901100000000001,6.6359,0.5833333333333334,0,74.10649999999998,0.9312408493182113,0.023000000000010346,-0.8419999999999987,0.3613161127491949,-1.316391286794784,125,5,0.49999999999999994,-0.8660254037844387,0.8359254794186372,-0.548842958284719
2025-05-06,68.494,10,6.8494,6.415,0.5833333333333334,0,73.31700000000001,0.9342171665507316,-0.5170000000000101,-1.1709999999999923,0.37658098477499524,-1.404022666674026,126,5,0.49999999999999994,-0.8660254037844387,0.8263541987239096,-0.5631507242749186
2025-05-07,67.69800000000001,10,6.769800000000001,6.2478,0.5833333333333334,0,72.26000000000002,0.9368668696374203,-0.7959999999999923,-1.8229999999999933,0.561247038383385,-1.5640666660520766,127,5,0.49999999999999994,-0.8660254037844387,0.8165380514459161,-0.5772916165517272
2025-05-08,66.54100000000001,10,6.6541000000000015,6.0404,0.5833333333333334,0,71.88550000000001,0.92565260031578,-1.1569999999999965,-2.779999999999987,0.9503508875792757,-1.8235696349213224,128,5,0.49999999999999994,-0.8660254037844387,0.8064799463209448,-0.5912614448635781
2025-05-09,66.373,10,6.637300000000001,5.889,0.5833333333333334,0,71.434,0.9291513844947785,-0.16800000000000637,-2.2209999999999894,1.1999618644729546,-1.7450869374623525,129,5,0.49999999999999994,-0.8660254037844387,0.7961828637826158,-0.6050560696488488
2025-05-10,65.542,10,6.5542,5.7822000000000005,0.5833333333333334,0,70.6755,0.9273652114240437,-0.8310000000000031,-3.701999999999998,1.3871428669507349,-1.8729905623803078,130,5,0.49999999999999994,-0.8660254037844387,0.7856498550787147,-0.6186714032625031
2025-05-11,65.757,10,6.5757,5.6557,0.5833333333333334,0,70.0855,0.9382397214830458,0.2150000000000034,-3.2309999999999945,1.354822357007226,-1.6523566920598325,131,5,0.49999999999999994,-0.8660254037844387,0.7748840413670407,-0.6321034111873487
2025-05-12,59.268,9,6.585333333333334,5.5518,0.625,0,69.759,0.8496108029071517,-6.489000000000004,-9.74300000000001,3.009710000268024,-3.5450411940361453,132,5,0.49999999999999994,-0.8660254037844387,0.7638886127905428,-0.6453481132295501
2025-05-13,67.363,10,6.7363,6.4522,0.5416666666666666,0,69.59299999999999,0.9679565473539007,8.094999999999999,-1.1310000000000002,2.859288023267168,-0.7544846640626827,133,5,0.49999999999999994,-0.8660254037844387,0.7526668275320085,-0.6584015846980488
2025-05-14,64.809,10,6.4809,6.2845,0.5833333333333334,0,69.42349999999999,0.9335311529957436,-2.554000000000002,-2.88900000000001,2.693875195963552,-1.4235261734522184,134,5,0.49999999999999994,-0.8660254037844387,0.7412220108485958,-0.6712599575675313
2025-05-15,64.471,10,6.447100000000001,6.239400000000001,0.5833333333333334,0,69.3235,0.9300020916428052,-0.33799999999999386,-2.0700000000000074,2.6211007774813604,-1.4340535579070899,135,5,0.49999999999999994,-0.8660254037844387,0.7295575540864875,-0.6839194216246106
2025-05-16,64.578,10,6.457800000000001,6.2663,0.5833333333333334,0,69.2825,0.9320968498538592,0.10699999999999932,-1.7950000000000017,2.5274151109100114,-1.308351016835376,136,5,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722
