date,daily_active_kwh,baseline_kwh,deviation_pct,active_hours_count,mean_active_intensity,t1a_zscore_severity,t1b_cusum_severity,t2a_iforest_severity,t2b_lstm_severity,t3_changepoint_severity,s1,s2,s3,ensemble_score,vote_count,anomaly_type,confidence,physically_supported,is_ground_truth
2025-06-25,58.3,63.1765,-7.71885115497505,10,5.83,0.0,0.0,0.15426765448084145,0.0,0.0,0.1264970630840528,0.15426765448084145,0.0,0.09826765114771299,0,gradual_decline,low,False,0
2025-06-26,58.67,61.7725,-5.022461451211744,10,5.867,0.0,0.0,0.1605033121279221,0.0,0.0,0.11844925889523007,0.1605033121279221,0.0,0.09763339985810326,0,gradual_decline,low,False,0
2025-06-27,60.111,60.557,-0.7364961936566212,10,6.0111,0.0,0.0,0.17705939766911538,0.0,0.0,0.08526814325396977,0.17705939766911538,0.0,0.09181463932307979,0,normal,low,False,0
2025-06-28,59.70099999999999,60.238,-0.8914638600071243,10,5.9701,0.0,0.0,0.13384679539980235,0.0,0.0,0.05299577287530321,0.13384679539980235,0.0,0.06539489889628694,0,normal,low,False,0
2025-06-29,60.129000000000005,59.9335,0.3261948659710191,10,6.0129,0.0,0.0,0.15654504338377637,0.0,0.0,0.013582934909121826,0.15654504338377637,0.0,0.05954479240251436,0,normal,low,False,0
2025-06-30,60.267,59.9335,0.5564500654799674,10,6.0267,0.0,0.0,0.15550549426652963,0.0,0.0,0.0,0.15550549426652963,0.0,0.054426922993285366,0,normal,low,False,0
2025-07-01,60.263,59.9335,0.5497760017260767,10,6.0263,0.0,0.0,0.13648945854337283,0.0,0.0,0.0,0.13648945854337283,0.0,0.047771310490180484,0,normal,low,False,0
2025-07-02,60.294,59.9335,0.6014999958186652,10,6.0294,0.0,0.0,0.14704224315442369,0.0,0.0,0.0,0.14704224315442369,0.0,0.05146478510404829,0,normal,low,False,0
2025-07-03,61.641,59.9335,2.848990964938651,10,6.1641,0.0,0.0,0.1827964030929494,0.0,0.0,0.0,0.1827964030929494,0.0,0.06397874108253228,0,normal,low,False,0
2025-07-04,64.183,59.9335,7.090358480531091,10,6.4183,0.0,0.0,0.24336190635353477,0.0,0.0,0.0,0.24336190635353477,0.0,0.08517666722373717,0,normal,low,False,0
2025-07-05,62.664,59.9335,4.555882769994144,10,6.2664,0.0,0.0,0.18759048779118745,0.0,0.0,0.0,0.18759048779118745,0.0,0.0656566707269156,0,normal,low,False,0
2025-07-06,62.635000000000005,59.9335,4.5074958077785015,10,6.2635000000000005,0.0,0.0,0.1720139949821491,0.0,0.0,0.0,0.1720139949821491,0.0,0.06020489824375218,0,normal,low,False,0
2025-07-07,60.622,59.9335,1.1487732236370476,10,6.0622,0.0,0.0,0.16856259766155104,0.0,0.0,0.0,0.16856259766155104,0.0,0.058996909181542864,0,normal,low,False,0
2025-07-08,57.363,59.9335,-4.288920219838844,10,5.7363,0.0,0.0,0.2140376703063988,0.0,0.0,0.0,0.2140376703063988,0.0,0.07491318460723957,0,normal,low,False,0
2025-07-09,56.975,59.7285,-4.610027038941034,10,5.6975,0.0,0.0,0.20210243376905257,0.0,0.0,0.0,0.20210243376905257,0.0,0.07073585181916839,0,normal,low,False,0
2025-07-10,57.326,59.5505,-3.7354850084594493,10,5.7326,0.0,0.0,0.1934323011245211,0.0,0.0,0.0,0.1934323011245211,0.0,0.06770130539358238,0,normal,low,False,0
2025-07-11,57.335,59.3605,-3.4122017165722642,10,5.7335,0.0,0.0,0.2101573217120511,0.0,0.0,0.0,0.2101573217120511,0.0,0.07355506259921787,0,normal,low,False,0
2025-07-12,57.551,59.069,-2.569875907793093,10,5.7551,0.0,0.0,0.17876294144041652,0.0,0.0,0.0,0.17876294144041652,0.0,0.06256702950414578,0,normal,low,False,0
2025-07-13,58.216,58.7435,-0.8979716904696122,10,5.8216,0.0,0.0,0.13830568782716315,0.0,0.0,0.0,0.13830568782716315,0.0,0.0484069907395071,0,normal,low,False,0
2025-07-14,57.32899999999999,58.6135,-2.191474660237136,10,5.732899999999999,0.0,0.0,0.16361904224813054,0.0,0.0,0.0,0.16361904224813054,0.0,0.05726666478684568,0,normal,low,False,0
2025-07-15,58.057,58.49,-0.7402974867372147,10,5.8057,0.0,0.0,0.13284772864719666,0.0,0.0,0.0,0.13284772864719666,0.0,0.04649670502651883,0,normal,low,False,0
2025-07-16,55.78,58.4045,-4.493660591144623,10,5.578,0.0,0.0,0.2173137684968763,0.0,0.0,0.0,0.2173137684968763,0.0,0.0760598189739067,0,normal,low,False,0
2025-07-17,56.867,58.349,-2.5398892868337084,10,5.6867,0.0,0.0,0.18225439999818605,0.0,0.0,0.0,0.18225439999818605,0.0,0.06378903999936511,0,normal,low,False,0
2025-07-18,57.631,58.306,-1.1576853153850726,10,5.7631,0.0,0.0,0.14448793215735,0.0,0.0,0.0,0.14448793215735,0.0,0.0505707762550725,0,normal,low,False,0
2025-07-19,57.96800000000001,58.306,-0.579700202370579,10,5.796800000000001,0.0,0.0,0.13966820116482487,0.0,0.0,0.0,0.13966820116482487,0.0,0.0488838704076887,0,normal,low,False,0
2025-07-20,58.327,58.281000000000006,0.07892795250459496,10,5.8327,0.0,0.0,0.13411579192593487,0.0,0.0,0.0,0.13411579192593487,0.0,0.0469405271740772,0,normal,low,False,0
2025-07-21,59.218,58.306,1.5641614927869596,10,5.9218,0.0,0.0,0.16910332102234307,0.0,0.0,0.0,0.16910332102234307,0.0,0.05918616235782007,0,normal,low,False,0
2025-07-22,64.87,58.3135,11.243537088131516,10,6.487,0.0,0.0,0.33040957467403714,0.0,0.0,0.0,0.33040957467403714,0.0,0.115643351135913,0,increase,low,False,0
2025-07-23,68.294,58.4985,16.744873799896663,10,6.8294,0.0,0.0,0.40212949509404017,0.0,0.0,0.0,0.40212949509404017,0.0,0.14074532328291406,0,increase,low,False,0
2025-07-24,67.57,58.944,14.634229098557357,10,6.757,0.0,0.0,0.33541359842617824,0.0,0.0,0.0,0.33541359842617824,0.0,0.11739475944916238,0,increase,low,False,0
2025-07-25,66.737,59.4595,12.23942347291451,10,6.673699999999999,0.0,0.0,0.2841980788662705,0.0,0.0,0.0,0.2841980788662705,0.0,0.09946932760319467,0,increase,low,False,0
2025-07-26,67.03099999999999,59.4595,12.733877681232864,10,6.703099999999999,0.0,0.0,0.25940118647862315,0.0,0.0,0.0,0.25940118647862315,0.0,0.09079041526751809,0,increase,low,False,0
2025-07-27,66.69500000000001,59.6735,11.766529531336936,10,6.669500000000001,0.0,0.0,0.23202251834881693,0.0,0.0,0.0,0.23202251834881693,0.0,0.08120788142208592,0,increase,low,False,0
2025-07-28,65.49600000000001,59.7405,9.634167775468352,10,6.549600000000001,0.0,0.0,0.20050522523587233,0.0,0.0,0.0,0.20050522523587233,0.0,0.07017682883255531,0,normal,low,False,0
2025-07-29,67.495,59.7405,12.980306492028365,10,6.7495,0.0,0.0,0.20604666091182797,0.0,0.0,0.0,0.20604666091182797,0.0,0.07211633131913979,0,increase,low,False,0
2025-07-30,67.746,59.756,13.371042238212539,10,6.7746,0.0,0.0,0.18221162643221422,0.0,0.0,0.0,0.18221162643221422,0.0,0.06377406925127498,0,increase,low,False,0
2025-07-31,68.099,59.92,13.649866488423736,10,6.809900000000001,0.0,0.0,0.18443265141590517,0.0,0.0,0.0,0.18443265141590517,0.0,0.0645514279955668,0,increase,low,False,0
2025-08-01,68.71000000000001,59.92,14.669559412305258,10,6.871,0.0,0.0,0.20730763279045297,0.0,0.0,0.0,0.20730763279045297,0.0,0.07255767147665854,0,increase,low,False,1
2025-08-02,68.62899999999999,59.92,14.534379171987059,10,6.862899999999999,0.0,0.0,0.19664719876363695,0.0,0.0,0.0,0.19664719876363695,0.0,0.06882651956727293,0,increase,low,False,0
2025-08-03,68.992,59.92,15.140186915635182,10,6.8992,0.0,0.0,0.2144083383252381,0.0,0.0,0.0,0.2144083383252381,0.0,0.07504291841383333,0,increase,low,False,0
2025-08-04,69.582,59.92,16.1248331105453,10,6.9582,0.0,0.0,0.24173437510557452,0.0,0.0,0.0,0.24173437510557452,0.0,0.08460703128695107,0,increase,low,False,0
2025-08-05,68.772,62.044,10.843917219862629,10,6.8772,0.0,0.0,0.20298836416228655,0.0,0.0,0.0,0.20298836416228655,0.0,0.07104592745680029,0,increase,low,False,0
2025-08-06,69.054,65.183,5.938664989246595,10,6.9054,0.0,0.0,0.17988411922742809,0.0,0.0,0.0,0.17988411922742809,0.0,0.06295944172959983,0,normal,low,False,0
2025-08-07,69.55,66.09550000000002,5.226528280968773,10,6.955,0.0,0.0,0.19862121765962526,0.0,0.0,0.0,0.19862121765962526,0.0,0.06951742618086884,0,normal,low,False,0
2025-08-08,69.546,66.71600000000001,4.241861022779512,10,6.954600000000001,0.0,0.0,0.20255827296525009,0.0,0.0,0.0,0.20255827296525009,0.0,0.07089539553783752,0,normal,low,False,0
2025-08-09,70.848,66.88399999999999,5.926679026285429,11,6.440727272727273,0.0,0.0,0.16046245857005864,0.0,0.0,0.0,0.16046245857005864,0.0,0.05616186049952052,0,normal,low,False,0
2025-08-10,71.346,67.263,6.0702020426375505,11,6.486000000000001,0.0,0.0,0.15154152106921626,0.0,0.0,0.0,0.15154152106921626,0.0,0.053039532374225686,0,normal,low,False,0
2025-08-11,71.801,67.5325,6.320660422665822,11,6.527363636363637,0.0,0.0,0.1508443167434514,0.0,0.0,0.0,0.1508443167434514,0.0,0.052795510860207985,0,normal,low,False,0
2025-08-12,68.717,67.65799999999999,1.5652251026993993,11,6.247,0.0,0.0,0.18019082057209299,0.0,0.0,0.0,0.18019082057209299,0.0,0.06306678720023254,0,normal,low,False,0
2025-08-13,63.485,67.9225,-6.5331811990646225,11,5.7713636363636365,0.0,0.0,0.2626372581840015,0.0,0.0,0.0008112013463255943,0.2626372581840015,0.0,0.09220696083561448,0,gradual_decline,low,False,0
2025-08-14,64.025,67.9225,-5.738157458784073,11,5.820454545454546,0.0,0.0,0.21677988596966777,0.0,0.0,0.0,0.21677988596966777,0.0,0.07587296008938371,0,gradual_decline,low,False,0
2025-08-15,64.296,67.9225,-5.339173322458097,11,5.84509090909091,0.0,0.0,0.2246072542280106,0.0,0.0,0.0,0.2246072542280106,0.0,0.0786125389798037,0,gradual_decline,low,False,0
2025-08-16,64.94200000000001,67.9225,-4.388089366492857,11,5.903818181818182,0.0,0.0,0.2049130945515323,0.0,0.0,0.0,0.2049130945515323,0.0,0.0717195830930363,0,normal,low,False,0
2025-08-17,65.35300000000001,67.9225,-3.7829879641682225,11,5.941181818181819,0.0,0.0,0.18813225532000438,0.0,0.0,0.0,0.18813225532000438,0.0,0.06584628936200153,0,normal,low,False,0
2025-08-18,65.68599999999999,67.9225,-3.2927233243285796,11,5.971454545454545,0.0,0.0,0.18606334721675433,0.0,0.0,0.0,0.18606334721675433,0.0,0.06512217152586401,0,normal,low,False,0
2025-08-19,65.124,67.9225,-4.120136920694619,11,5.920363636363636,0.0,0.0,0.16946326889464927,0.0,0.0,0.0,0.16946326889464927,0.0,0.05931214411312724,0,normal,low,False,0
2025-08-20,66.10799999999999,67.9225,-2.671426993961199,11,6.009818181818181,0.0,0.0,0.15283013063768452,0.0,0.0,0.0,0.15283013063768452,0.0,0.05349054572318958,0,normal,low,False,0
2025-08-21,66.532,67.65799999999999,-1.6642525643432382,11,6.048363636363636,0.0,0.0,0.1370483216882822,0.0,0.0,0.0,0.1370483216882822,0.0,0.04796691259089877,0,normal,low,False,0
2025-08-22,67.103,67.62049999999999,-0.7653004636054825,11,6.100272727272727,0.0,0.0,0.1421109606764355,0.0,0.0,0.0,0.1421109606764355,0.0,0.049738836236752425,0,normal,low,False,0
2025-08-23,68.642,67.62049999999999,1.5106365672908317,12,5.720166666666667,0.0,0.0,0.2793686887318698,0.0,0.0,0.0,0.2793686887318698,0.0,0.09777904105615443,0,normal,low,False,0
2025-08-24,67.544,67.9225,-0.5572527512892339,11,6.140363636363636,0.0,0.0,0.14882205038711213,0.0,0.0,0.0,0.14882205038711213,0.0,0.05208771763548924,0,normal,low,False,1
2025-08-25,67.559,67.9225,-0.5351687585036626,11,6.141727272727272,0.0,0.0,0.13191577123135423,0.0,0.0,0.0,0.13191577123135423,0.0,0.04617051993097398,0,normal,low,False,1
2025-08-26,68.67399999999999,67.9225,1.1064080385570745,11,6.243090909090909,0.0,0.0,0.16039963123425413,0.0,0.0,0.0,0.16039963123425413,0.0,0.05613987093198894,0,normal,low,False,0
2025-08-27,72.59299999999999,68.364,6.186004329673694,11,6.599363636363635,0.0,0.0,0.24047288688133794,0.0,0.0,0.0,0.24047288688133794,0.0,0.08416551040846827,0,normal,low,False,0
2025-08-28,77.759,68.6355,13.292683815033154,11,7.069,0.0,0.0,0.3979775369969719,0.0,0.0,0.0,0.3979775369969719,0.0,0.13929213794894016,0,increase,low,False,0
2025-08-29,77.03,68.65799999999999,12.193772029301869,11,7.002727272727273,0.0,0.0,0.28954256813244,0.0,0.0,0.0,0.28954256813244,0.0,0.101339898846354,0,increase,low,False,0
2025-08-30,72.13,68.65799999999999,5.056948935228873,11,6.557272727272727,0.0,0.0,0.23596192707870176,0.0,0.0,0.0,0.23596192707870176,0.0,0.08258667447754561,0,normal,low,False,0
2025-08-31,78.837,68.6955,14.762975740554152,12,6.56975,0.0,0.0,0.36099625989432504,0.0,0.0,0.0,0.36099625989432504,0.0,0.12634869096301377,0,increase,low,False,0
2025-09-01,79.11200000000001,68.6955,15.16329308302346,12,6.592666666666667,0.0,0.0,0.2370288017738862,0.0,0.0,0.0,0.2370288017738862,0.0,0.08296008062086016,0,increase,low,False,0
2025-09-02,80.54599999999999,68.6955,17.25076606157243,12,6.712166666666666,0.0,0.0,0.23990033708152902,0.0,0.0,0.0,0.23990033708152902,0.0,0.08396511797853515,0,increase,low,False,0
2025-09-03,78.93,68.6955,14.898355787280138,12,6.577500000000001,0.0,0.0,0.19475437460796824,0.0,0.0,0.0,0.19475437460796824,0.0,0.06816403111278888,0,increase,low,False,0
2025-09-04,78.651,68.6955,14.49221564710218,12,6.55425,0.0,0.0,0.15456336334671544,0.0,0.0,0.0,0.15456336334671544,0.0,0.0540971771713504,0,increase,low,False,0
2025-09-05,80.854,68.6955,17.699121485138054,12,6.737833333333334,0.0,0.0,0.19962571917662658,0.0,0.0,0.0,0.19962571917662658,0.0,0.0698690017118193,0,increase,low,False,0
2025-09-06,81.509,68.6955,18.652604609928567,12,6.792416666666667,0.0,0.0,0.1787224745202688,0.0,0.0,0.0,0.1787224745202688,0.0,0.06255286608209408,0,increase,low,False,0
2025-09-07,81.69499999999998,68.6955,18.9233647033805,12,6.807916666666665,0.0,0.0,0.15893005774310207,0.0,0.0,0.0,0.15893005774310207,0.0,0.05562552021008572,0,increase,low,False,0
2025-09-08,82.308,68.6955,19.815708452230282,12,6.859000000000001,0.0,0.0,0.1637398635763033,0.0,0.0,0.0,0.1637398635763033,0.0,0.05730895225170615,0,increase,low,False,0
2025-09-09,82.445,68.6955,20.01513927375133,12,6.870416666666666,0.0,0.0,0.16377275531746074,0.0,0.0,0.0,0.16377275531746074,0.0,0.057320464361111254,0,increase,low,False,0
2025-09-10,82.207,70.40199999999999,16.76798954551338,12,6.850583333333333,0.0,0.0,0.1496932136698692,0.0,0.0,0.0,0.1496932136698692,0.0,0.05239262478445422,0,increase,low,False,0
2025-09-11,83.07400000000001,72.36149999999999,14.804143086934321,12,6.922833333333334,0.0,0.0,0.1730392086425515,0.0,0.0,0.0,0.1730392086425515,0.0,0.060563723024893025,0,increase,low,False,0
2025-09-12,83.074,74.8115,11.044424987989226,12,6.922833333333333,0.0,0.0,0.16853162885347392,0.0,0.0,0.0,0.16853162885347392,0.0,0.05898607009871587,0,increase,low,False,0
2025-09-13,83.58099999999999,77.3945,7.993462067614702,12,6.965083333333332,0.0,0.0,0.16620717356670986,0.0,0.0,0.0,0.16620717356670986,0.0,0.05817251074834845,0,normal,low,False,0
2025-09-14,83.369,78.205,6.603158365748954,12,6.947416666666666,0.0,0.0,0.1657573670617606,0.0,0.0,0.0,0.1657573670617606,0.0,0.05801507847161621,0,normal,low,False,0
2025-09-15,84.272,78.744,7.020217413301082,12,7.022666666666667,0.0,0.0,0.17087942484752858,0.0,0.0,0.0,0.17087942484752858,0.0,0.059807798696634995,0,normal,low,False,0
2025-09-16,84.959,78.8835,7.701864141326116,13,6.5353076923076925,0.0,0.0,0.13914126360812365,0.0,0.0,0.0,0.13914126360812365,0.0,0.04869944226284328,0,normal,low,False,0
2025-09-17,86.091,79.02100000000002,8.946988775022472,13,6.622384615384615,0.0,0.0,0.1523459060932378,0.0,0.0,0.0,0.1523459060932378,0.0,0.05332106713263323,0,normal,low,False,0
2025-09-18,86.58000000000001,79.82900000000001,8.456826466466365,13,6.660000000000001,0.0,0.0,0.13904084216909582,0.0,0.0,0.0,0.13904084216909582,0.0,0.04866429475918353,0,normal,low,False,0
2025-09-19,86.91,80.69999999999999,7.695167286150008,13,6.685384615384615,0.0,0.0,0.16508754491313551,0.0,0.0,0.0,0.16508754491313551,0.0,0.057780640719597424,0,normal,low,False,0
2025-09-20,87.016,81.1815,7.186982255720991,13,6.693538461538462,0.0,0.0,0.128166786853871,0.0,0.0,0.0,0.128166786853871,0.0,0.04485837539885485,0,normal,low,False,0
2025-09-21,87.02300000000001,81.60199999999999,6.643219528851731,13,6.694076923076924,0.0,0.0,0.12563107820566688,0.0,0.0,0.0,0.12563107820566688,0.0,0.04397087737198341,0,normal,low,False,0
2025-09-22,87.875,81.951,7.228709838717916,13,6.759615384615385,0.0,0.0,0.12533134664685308,0.0,0.0,0.0,0.12533134664685308,0.0,0.04386597132639858,0,normal,low,False,0
2025-09-23,87.66700000000002,82.2575,6.576300033351681,13,6.743615384615386,0.0,0.0,0.12510017235349005,0.0,0.0,0.0,0.12510017235349005,0.0,0.043785060323721516,0,normal,low,False,0
2025-09-24,87.86499999999998,82.3765,6.6627011343445774,13,6.758846153846152,0.0,0.0,0.12670887286709928,0.0,0.0,0.0,0.12670887286709928,0.0,0.044348105503484746,0,normal,low,False,0
2025-09-25,87.862,82.7595,6.1654553252959925,13,6.758615384615384,0.0,0.0,0.12743956884219076,0.0,0.0,0.0,0.12743956884219076,0.0,0.044603849094766765,0,normal,low,False,0
2025-09-26,88.21399999999998,83.07400000000001,6.187254736666223,13,6.785692307692306,0.0,0.0,0.12893854822173803,0.0,0.0,0.0,0.12893854822173803,0.0,0.045128491877608305,0,normal,low,False,0
2025-09-27,89.05099999999999,83.2215,7.00480044210923,13,6.850076923076922,0.0,0.0,0.1250627816637559,0.0,0.0,0.0,0.1250627816637559,0.0,0.04377197358231456,0,normal,low,False,0
2025-09-28,89.333,83.475,7.017669960982123,13,6.871769230769231,0.0,0.0,0.12970429621977675,0.0,0.0,0.0,0.12970429621977675,0.0,0.04539650367692186,0,normal,low,False,0
2025-09-29,87.377,83.9265,4.111335513763683,13,6.721307692307692,0.0,0.0,0.13590298070182974,0.0,0.0,0.0,0.13590298070182974,0.0,0.047566043245640406,0,normal,low,False,0
2025-09-30,90.299,84.6155,6.716854476937252,13,6.946076923076922,0.0,0.0,0.18398359338938639,0.0,0.0,0.0,0.18398359338938639,0.0,0.06439425768628523,0,normal,low,False,0
