Date,OSF_ID,Year,Month,DayOfWeek,IsWeekend,DailyTotal,DayMean,NightMean,EveningMean,MorningMean,DayNightRatio,TransitionSharpness,RampUp_16to17,RampDown_06to07,PeakHour,PeakValue,MinHour,MinValue,HourlyStd,NightStd,DayNonZeroCount,AllDayZero,n_present,missing_ratio,data_quality_flag,Flag_AllDayZero,DaytimeHighCount,Flag_DaytimeNonZero,NightDrop_Z,Flag_NightDrop,EveningOnHour,MorningOffHour,Flag_ScheduleShift,FlagCount,AnomalyTypes,OpFlagCount,RuleScore,ForecastScore,Anomaly_Hours,Mean_Abs_Residual,GAFScore,CPScore,CP_Proximity_Days,CombinedScore,Priority
2025-08-19,2193681000,2025,8,1,False,65.131,0.0005,6.2713,2.991,0.0007,12517.4651,0.0,-0.001,0.001,2,6.454,7,0.0,3.1074,0.1667,0,False,24,0.0,complete,False,0,False,-1.1683632521523022,False,19.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.007366861060735167,0,0.1011666666666667,0.023947917114660655,0.1468253968253968,5,0.13636472110623205,LOW
2025-08-20,2193681000,2025,8,2,False,66.115,0.0005,6.3869,3.0028,0.0007,12748.2535,-0.002,-0.001,-0.001,4,6.523,6,0.0,3.1475,0.0929,0,False,24,0.0,complete,False,0,False,-0.8703834006602595,False,19.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.007167935919581201,0,0.0986666666666667,0.02226422997394397,0.12244897959183673,6,0.1310930226890305,LOW
2025-08-21,2193681000,2025,8,3,False,66.539,0.0005,6.3944,3.0756,0.0007,12763.2236,0.001,0.0,0.001,2,6.453,7,0.0,3.1607,0.0787,0,False,24,0.0,complete,False,0,False,-0.8600639315710596,False,19.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.006345712002811476,0,0.0883333333333333,0.026134071787651668,0.10416666666666667,7,0.12796386129170711,LOW
2025-08-22,2193681000,2025,8,4,False,67.11,0.0005,6.4521,3.0974,0.0007,12878.493,0.002,0.001,0.001,4,6.563,7,0.0,3.1798,0.0933,0,False,24,0.0,complete,False,0,False,-0.72570530541194,False,19.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.007854227656562381,0,0.1072916666666667,0.022515146499579797,0.12244897959183673,6,0.131349093515252,LOW
2025-08-23,2193681000,2025,8,5,True,69.054,0.2645,6.4064,3.1224,0.025,24.2206,0.073,-0.001,0.074,4,6.505,7,0.0,3.0994,0.0751,2,False,24,0.0,complete,False,2,True,-0.8422290352158345,False,19.0,6,True,2,"DaytimeNonZero, ScheduleShift",2.0,0.6666666666666666,0.05642843170734135,2,0.358875,0.06623616178925408,0.1468253968253968,5,0.2595408412351326,MEDIUM
2025-08-24,2193681000,2025,8,6,True,67.731,0.0005,6.4571,3.1776,0.0607,12888.4731,0.181,-0.001,0.182,5,6.581,7,0.0,3.1796,0.0887,0,False,24,0.0,complete,False,0,False,-0.7338593540376263,False,19.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.021082749543301034,0,0.2735416666666666,0.021458261656980105,0.18095238095238098,4,0.14680695338486252,LOW
2025-08-25,2193681000,2025,8,0,False,67.853,0.0005,6.4236,3.2342,0.0963,12821.6068,0.288,0.0,0.288,5,6.541,7,0.0,3.1715,0.1572,0,False,24,0.0,complete,False,0,False,-0.8186975111880267,False,19.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.010655756727814047,0,0.1425,0.0231622101492486,0.23214285714285718,3,0.15425774047676535,LOW
2025-08-26,2193681000,2025,8,1,False,69.073,0.0005,6.5227,3.2986,0.1313,13019.4611,0.393,0.0,0.393,5,6.6,7,0.0,3.212,0.061,0,False,24,0.0,complete,False,0,False,-0.6130553857662114,False,19.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.009376004986390211,0,0.1264166666666667,0.020122956571887275,0.31746031746031744,2,0.170329456302358,LOW
2025-08-27,2193681000,2025,8,2,False,73.322,0.0005,6.7394,3.7358,0.2413,13451.8463,0.502,0.001,0.501,23,7.303,10,0.0,3.3772,0.3018,0,False,24,0.0,complete,False,0,False,-0.1653094811335353,False,19.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.034034433941933756,1,0.290875,0.02837872083273896,0.48809523809523814,1,0.21350512196817553,LOW
2025-08-28,2193681000,2025,8,3,False,78.453,0.0005,7.3585,3.7784,0.2297,14687.6248,0.688,0.0,0.688,3,7.441,7,0.0,3.6171,0.0811,0,False,24,0.0,complete,False,0,False,1.077679021088911,False,19.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.059462040109939295,1,0.5039166666666666,0.01755378609804752,1.0,0,0.3213493692525913,MEDIUM
2025-08-29,2193681000,2025,8,4,False,77.841,0.0004,7.253,3.8014,0.269,19289.8936,0.807,0.001,0.806,4,7.436,7,0.0,3.5791,0.3317,0,False,24,0.0,complete,False,0,False,0.7890399568756116,False,19.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.05714456221549561,1,0.4844999999999999,0.023819749181594276,0.48809523809523814,1,0.21952636612001514,LOW
2025-08-30,2193681000,2025,8,5,True,73.115,0.0004,6.6225,3.8302,0.327,17613.0319,0.981,0.001,0.98,22,7.287,7,0.0,3.344,0.492,0,False,24,0.0,complete,False,0,False,-0.612686791365283,False,19.0,6,True,1,ScheduleShift,1.0,0.3333333333333333,0.027362153165727855,0,0.3524583333333333,0.03818027894994168,0.31746031746031744,2,0.17933676523177017,LOW
2025-08-31,2193681000,2025,8,6,True,78.843,0.0005,7.3021,3.8606,0.373,14575.0998,1.117,-0.001,1.118,4,7.43,7,0.0,3.5877,0.09,0,False,24,0.0,complete,False,0,False,0.7541476498507494,False,19.0,7,True,1,ScheduleShift,1.0,0.3333333333333333,0.042976119036804476,1,0.3657916666666667,0.013880565861752795,0.23214285714285718,3,0.16209752031196334,LOW
2025-09-01,2193681000,2025,9,0,False,79.118,0.0005,7.3019,3.8874,0.4207,14574.6008,1.261,0.001,1.26,2,7.453,8,0.0,3.5882,0.0849,0,False,24,0.0,complete,False,0,False,0.6813947446894661,False,19.0,7,True,1,ScheduleShift,1.0,0.3333333333333333,0.027735966660146372,1,0.2381041666666668,0.013372538325915477,0.18095238095238098,4,0.14718577385370318,LOW
2025-09-02,2193681000,2025,9,1,False,80.552,0.0005,7.4177,3.9578,0.4723,14805.8882,1.416,0.001,1.415,4,7.55,8,0.0,3.64,0.1098,0,False,24,0.0,complete,False,0,False,0.8735552648984017,False,19.0,7,True,1,ScheduleShift,1.0,0.3333333333333333,0.023076145228614734,1,0.1990625,0.01218987310670917,0.1468253968253968,5,0.1387258975550056,LOW
2025-09-03,2193681000,2025,9,2,False,78.936,0.0005,7.207,3.9898,0.4423,14385.2295,1.326,0.001,1.325,1,7.333,8,0.0,3.5627,0.0807,0,False,24,0.0,complete,False,0,False,0.3314795721030499,False,19.0,7,True,1,ScheduleShift,1.0,0.3333333333333333,0.018866391928943946,0,0.2456875,0.015958726489578547,0.12244897959183673,6,0.13334145879496623,LOW
2025-09-04,2193681000,2025,9,3,False,78.657,0.0005,7.1582,3.9676,0.5163,14287.9242,1.548,0.001,1.547,1,7.371,8,0.0,3.5344,0.1435,0,False,24,0.0,complete,False,0,False,0.1346730689476711,False,19.0,7,True,1,ScheduleShift,1.0,0.3333333333333333,0.040265763988581726,2,0.2573125000000001,0.01315591591260217,0.10416666666666667,7,0.1355442457124283,LOW
2025-09-05,2193681000,2025,9,4,False,80.859,0.0004,7.3365,4.0826,0.5837,19511.9681,1.751,0.001,1.75,4,7.398,7,0.0,3.6185,0.0539,0,False,24,0.0,complete,False,0,False,0.4943981513655631,False,19.0,7,True,1,ScheduleShift,1.0,0.3333333333333333,0.01250078741201708,0,0.1656875000000001,0.014563801717402236,0.08994708994708994,8,0.12465241455650355,LOW
2025-09-06,2193681000,2025,9,5,True,81.515,0.0005,7.3707,4.1318,0.6287,14712.0758,1.884,-0.001,1.885,4,7.451,7,0.0,3.6371,0.0456,0,False,24,0.0,complete,False,0,False,0.5166959243745596,False,19.0,7,True,1,ScheduleShift,1.0,0.3333333333333333,0.01230351998037272,0,0.1632083333333333,0.013793193171036434,0.07857142857142858,9,0.12216398034260482,LOW
2025-09-07,2193681000,2025,9,6,True,81.7,0.0004,7.3785,4.158,0.6263,19623.6702,1.879,0.001,1.878,1,7.419,7,0.0,3.6449,0.0322,0,False,24,0.0,complete,False,0,False,0.4796959009284103,False,19.0,7,True,1,ScheduleShift,1.0,0.3333333333333333,0.011971978078449444,0,0.1590416666666666,0.016448069200770757,0.06926406926406926,10,0.12073402111650283,LOW
2025-09-08,2193681000,2025,9,0,False,82.314,0.0005,7.405,4.2138,0.667,14780.4391,1.999,-0.001,2.0,4,7.477,7,0.0,3.6632,0.0614,0,False,24,0.0,complete,False,0,False,0.4954620197385084,False,19.0,7,True,1,ScheduleShift,1.0,0.3333333333333333,0.008081333859379819,0,0.1101458333333333,0.014977668089432086,0.061507936507936505,11,0.11772152107728766,NORMAL
2025-09-09,2193681000,2025,9,1,False,82.451,0.0005,7.3857,4.2474,0.708,14742.016,2.123,0.001,2.122,4,7.469,8,0.0,3.66,0.0701,0,False,24,0.0,complete,False,0,False,0.3754905927028001,False,19.0,7,True,1,ScheduleShift,1.0,0.3333333333333333,0.0073850958653409494,0,0.1013958333333334,0.015584182478012732,0.05494505494505495,12,0.1163213762442158,NORMAL
2025-09-10,2193681000,2025,9,2,False,82.213,0.0005,7.361,4.2336,0.7177,14692.6148,2.151,-0.001,2.152,4,7.453,7,0.0,3.6472,0.1057,0,False,24,0.0,complete,False,0,False,0.2081111059427465,False,19.0,7,True,1,ScheduleShift,1.0,0.3333333333333333,0.008217266039168366,0,0.1118541666666667,0.015474231322383663,0.04931972789115646,13,0.11542397165445853,NORMAL
2025-09-11,2193681000,2025,9,3,False,83.157,0.0005,7.4041,4.308,0.7933,14778.6926,2.378,0.0,2.378,4,7.542,8,0.0,3.6697,0.0966,0,False,24,0.0,complete,False,0,False,0.3284530393025744,False,19.0,7,True,1,ScheduleShift,1.0,0.3333333333333333,0.005810271831205385,0,0.0816041666666666,0.013874601458968074,0.044444444444444446,14,0.11340689073004412,NORMAL
2025-09-12,2193681000,2025,9,4,False,83.364,0.0005,7.3735,4.3868,0.8127,14717.5649,2.436,-0.001,2.437,3,7.44,7,0.0,3.6573,0.0493,0,False,24,0.0,complete,False,0,False,0.0717608139012836,False,19.0,7,True,1,ScheduleShift,1.0,0.3333333333333333,0.004305071596473723,0,0.0626875,0.016916746539629112,0.04017857142857143,15,0.1127105850725822,NORMAL
2025-09-13,2193681000,2025,9,5,True,83.989,0.0005,7.4149,4.4106,0.871,14800.1497,2.61,-0.001,2.611,3,7.54,8,0.0,3.6667,0.0935,0,False,24,0.0,complete,False,0,False,0.3096201028957467,False,19.0,7,True,1,ScheduleShift,1.0,0.3333333333333333,0.0047311029404451255,0,0.0680416666666666,0.012635968252247417,0.036414565826330535,16,0.11122943769784913,NORMAL
2025-09-14,2193681000,2025,9,6,True,84.017,0.0005,7.3882,4.4272,0.9237,14747.006,2.768,-0.001,2.769,2,7.443,8,0.0,3.6397,0.0762,0,False,24,0.0,complete,False,0,False,0.1040235323988799,False,19.0,7,True,1,ScheduleShift,1.0,0.3333333333333333,0.004674740817118172,0,0.0673333333333333,0.01286392832151833,0.03306878306878307,17,0.11058896452319572,NORMAL
2025-09-15,2193681000,2025,9,0,False,85.164,0.0005,7.4657,4.5142,0.9543,14901.6966,2.86,-0.001,2.861,2,7.565,8,0.0,3.6681,0.0901,0,False,24,0.0,complete,False,0,False,0.901416515547582,False,19.0,7,True,1,ScheduleShift,1.0,0.3333333333333333,0.0012946711270103767,0,0.0248541666666665,0.009493766791210464,0.03007518796992481,18,0.10830219229033015,NORMAL
2025-09-16,2193681000,2025,9,1,False,84.964,0.0005,7.4303,4.5082,0.9923,14830.8383,2.974,-0.001,2.975,4,7.508,8,0.0,3.643,0.0724,0,False,24,0.0,complete,False,0,False,0.4114110165661441,False,18.0,7,False,0,,0.0,0.0,0.0011952085564334023,0,0.0236041666666666,0.009487153004592044,0.027380952380952384,19,0.007732183644038907,NORMAL
2025-09-17,2193681000,2025,9,2,False,86.096,0.0005,7.4619,4.6556,1.0397,14893.9621,3.116,-0.001,3.117,4,7.566,8,0.0,3.6673,0.0887,0,False,24,0.0,complete,False,0,False,0.7984883305604756,False,18.0,7,False,0,,0.0,0.0,0.004258655730204452,0,0.0621041666666665,0.00910025662825093,0.02494331065759637,20,0.008086310176230797,NORMAL
2025-09-18,2193681000,2025,9,3,False,86.585,0.0004,7.4769,4.711,1.0707,19885.3059,3.212,0.001,3.211,3,7.545,7,0.0,3.6672,0.0404,0,False,24,0.0,complete,False,0,False,0.6832959553263495,False,18.0,7,False,0,,0.0,0.0,0.00514718802735883,0,0.0732708333333332,0.008721477861076453,0.02272727272727273,21,0.007833906525877486,NORMAL
2025-09-19,2193681000,2025,9,4,False,87.615,0.0879,7.4783,4.7458,1.119,85.1,3.357,0.001,3.356,4,7.566,7,0.0,3.6318,0.0628,1,False,24,0.0,complete,False,1,False,0.4925560728596452,False,18.0,7,False,0,,0.0,0.0,0.013189565713262658,1,0.1162291666666665,0.009819397103390522,0.020703933747412008,22,0.010061535884139303,NORMAL
2025-09-20,2193681000,2025,9,5,True,87.021,0.0005,7.4785,4.737,1.168,14927.1457,3.502,0.0,3.502,4,7.578,8,0.0,3.65,0.0851,0,False,24,0.0,complete,False,0,False,0.5065131060894608,False,18.0,7,False,0,,0.0,0.0,0.004697948750252804,0,0.067625,0.004202420493900337,0.018849206349206348,23,0.006019709993697178,NORMAL
2025-09-21,2193681000,2025,9,6,True,87.028,0.0005,7.435,4.789,1.1997,14840.3194,3.6,0.001,3.599,4,7.507,7,0.0,3.6308,0.0425,0,False,24,0.0,complete,False,0,False,0.4224102206337935,False,18.0,7,False,0,,0.0,0.0,0.005165422831964621,0,0.0735,0.005287052348778204,0.017142857142857144,24,0.006035608747916456,NORMAL
2025-09-22,2193681000,2025,9,0,False,87.88,0.0005,7.4844,4.8558,1.2407,14938.8723,3.719,-0.001,3.72,4,7.572,8,0.0,3.6466,0.085,0,False,24,0.0,complete,False,0,False,0.591944775082706,False,18.0,7,False,0,,0.0,0.0,0.009450601914322931,0,0.1273541666666665,0.003334665173697751,0.015567765567765571,25,0.006615666722589545,NORMAL
2025-09-23,2193681000,2025,9,1,False,87.672,0.0005,7.4379,4.8762,1.2613,14846.0579,3.782,-0.001,3.783,1,7.534,7,0.0,3.627,0.0445,0,False,24,0.0,complete,False,0,False,0.5163005514081586,False,18.0,7,False,0,,0.0,0.0,0.009861713872707794,0,0.1325208333333332,0.003388972303433516,0.014109347442680775,26,0.006458178111035197,NORMAL
2025-09-24,2193681000,2025,9,2,False,87.87,0.0005,7.4452,4.8754,1.309,14860.7784,3.925,-0.001,3.926,3,7.508,7,0.0,3.618,0.0623,0,False,24,0.0,complete,False,0,False,0.578030686269695,False,18.0,7,False,0,,0.0,0.0,0.009556695322938385,0,0.1286874999999999,0.0026597563786970747,0.012755102040816325,27,0.005949980280784195,NORMAL
2025-09-25,2193681000,2025,9,3,False,87.867,0.0005,7.4161,4.9008,1.3433,14802.6447,4.031,0.001,4.03,1,7.502,7,0.0,3.6011,0.0853,0,False,24,0.0,complete,False,0,False,0.5523360294983918,False,18.0,7,False,0,,0.0,0.0,0.010687253208496764,0,0.1428958333333334,0.001264305924687095,0.012755102040816325,27,0.006010057555649713,NORMAL
2025-09-26,2193681000,2025,9,4,False,88.219,0.0004,7.4102,4.9584,1.3807,19708.1117,4.142,0.001,4.141,1,7.485,7,0.0,3.6051,0.0576,0,False,24,0.0,complete,False,0,False,0.5798022588410925,False,18.0,7,False,0,,0.0,0.0,0.011297290308035578,0,0.1505624999999999,0.00244504886743863,0.014109347442680775,26,0.006700066354434555,NORMAL
2025-09-27,2193681000,2025,9,5,True,89.057,0.0005,7.4479,5.0222,1.453,14866.018,4.358,0.001,4.357,4,7.569,8,0.0,3.6224,0.1049,0,False,24,0.0,complete,False,0,False,0.710066137176435,False,18.0,7,False,0,,0.0,0.0,0.012044917296872574,0,0.1599583333333334,0.0002281658990004332,0.015567765567765571,25,0.0067726614824149736,NORMAL
2025-09-28,2193681000,2025,9,6,True,89.338,0.0005,7.4491,5.0454,1.5047,14868.513,4.512,-0.001,4.513,3,7.548,7,0.0,3.6172,0.0761,0,False,24,0.0,complete,False,0,False,0.7527031621331958,False,18.0,7,False,0,,0.0,0.0,0.012611853949161374,0,0.1670833333333334,0.0,0.017142857142857144,24,0.007212127613319841,NORMAL
2025-09-29,2193681000,2025,9,0,False,87.382,0.0005,7.2251,5.116,1.3323,14421.4072,3.995,-0.001,3.996,1,7.59,7,0.0,3.5481,0.3955,0,False,24,0.0,complete,False,0,False,0.2893014017423457,False,18.0,7,False,0,,0.0,0.0,0.042838529147506306,2,0.2734791666666666,0.0038563496819047733,0.018849206349206348,23,0.017392669950474116,NORMAL
2025-09-30,2193681000,2025,9,1,False,90.305,0.0005,7.4597,5.1894,1.5587,14889.7206,4.675,0.001,4.674,4,7.538,8,0.0,3.6371,0.0528,0,False,24,0.0,complete,False,0,False,0.872148949531913,False,18.0,7,False,0,,0.0,0.0,0.017503754712039278,0,0.2285624999999999,0.003171871122972894,0.020703933747412008,22,0.010026287387688765,NORMAL
2025-10-01,2193681000,2025,10,2,False,86.427,0.0005,7.2702,4.6966,1.5927,14511.477,4.776,-0.001,4.777,4,7.542,7,0.0,3.4845,0.3575,0,False,24,0.0,complete,False,0,False,0.5043834454111489,False,18.0,7,False,0,,0.0,0.0,0.06782186916693465,3,0.3443749999999999,0.008222265834264024,0.02272727272727273,21,0.026536468462387747,NORMAL
2025-10-02,2193681000,2025,10,3,False,76.523,0.0005,6.6784,4.5052,0.1887,13330.0898,0.563,-0.001,0.564,3,6.835,8,0.0,3.2623,0.1729,0,False,24,0.0,complete,False,0,False,-0.7515729137871834,False,18.0,6,False,0,,0.0,0.0,0.07582860609838175,3,0.3846249999999999,0.016254743699072028,0.02494331065759637,20,0.030988192700848204,NORMAL
2025-10-03,2193681000,2025,10,4,False,73.887,0.0005,5.9366,4.5394,1.231,11849.5509,3.691,-0.001,3.692,1,6.537,7,0.0,2.9719,0.5135,0,False,24,0.0,complete,False,0,False,-2.1651523478116825,True,18.0,7,False,1,NightDrop,2.0,0.6666666666666666,0.13210121311181916,5,0.4767916666666667,0.023819868334578203,0.027380952380952384,19,0.24987052807665183,LOW
2025-10-04,2193681000,2025,10,5,True,79.069,0.0004,6.4574,4.5862,1.492,17173.8697,4.473,-0.001,4.474,1,6.513,8,0.0,3.1501,0.0488,0,False,24,0.0,complete,False,0,False,-1.033822097153981,False,18.0,7,False,0,,0.0,0.0,0.03053335145762397,1,0.2615416666666666,0.004486806391295895,0.03007518796992481,18,0.016072404309531333,NORMAL
2025-10-05,2193681000,2025,10,6,True,80.258,0.0005,6.5871,4.5464,1.6083,13147.9541,4.822,-0.001,4.823,2,6.804,8,0.0,3.1897,0.2362,0,False,24,0.0,complete,False,0,False,-0.7162781068136016,False,18.0,7,False,0,,0.0,0.0,0.01659367219125989,0,0.2171249999999999,0.0030393170157743924,0.03306878306878307,17,0.012199721674289458,NORMAL
2025-10-06,2193681000,2025,10,0,False,80.072,0.0005,6.3905,4.8492,1.566,12755.489,4.695,-0.001,4.696,23,6.655,8,0.0,3.1729,0.1525,0,False,24,0.0,complete,False,0,False,-1.1180820541073402,False,18.0,7,False,0,,0.0,0.0,0.017591613316048957,0,0.2296666666666667,0.007504503376590512,0.036414565826330535,16,0.014061297835398896,NORMAL
2025-10-07,2193681000,2025,10,1,False,83.553,0.0004,6.7419,4.9006,1.704,17930.5186,5.112,0.001,5.111,1,6.816,7,0.0,3.304,0.0701,0,False,24,0.0,complete,False,0,False,-0.2847867667754952,False,18.0,7,False,0,,0.0,0.0,0.007648671677369936,0,0.1047083333333332,0.007087162172267722,0.04017857142857143,15,0.011747748223378813,NORMAL
2025-10-08,2193681000,2025,10,2,False,83.423,0.0005,6.7025,4.9164,1.739,13378.2435,5.214,-0.001,5.215,4,6.804,8,0.0,3.294,0.0934,0,False,24,0.0,complete,False,0,False,-0.3300282824827348,False,18.0,7,False,0,,0.0,0.0,0.00650153669671542,0,0.0902916666666667,0.0069191873179627866,0.044444444444444446,14,0.012223187361496073,NORMAL
2025-10-09,2193681000,2025,10,3,False,83.535,0.0005,6.6932,4.935,1.77,13359.7804,5.311,0.001,5.31,4,6.785,7,0.0,3.2939,0.0704,0,False,24,0.0,complete,False,0,False,-0.303048298923987,False,18.0,7,False,0,,0.0,0.0,0.005500280152907125,0,0.0777083333333333,0.008140954463807587,0.04931972789115646,13,0.013142220516864948,NORMAL
2025-10-10,2193681000,2025,10,4,False,84.284,0.0005,6.7118,5.0248,1.8207,13396.7066,5.46,-0.001,5.461,5,6.796,7,0.0,3.3161,0.0692,0,False,24,0.0,complete,False,0,False,-0.2044609200153679,False,18.0,7,False,0,,0.0,0.0,0.0040978579077716746,0,0.0600833333333333,0.012639044134743429,0.05494505494505495,12,0.01474617718829118,NORMAL
2025-10-11,2193681000,2025,10,5,True,85.034,0.0005,6.7779,5.0292,1.887,13528.6926,5.658,-0.001,5.659,4,6.863,8,0.0,3.3443,0.0773,0,False,24,0.0,complete,False,0,False,0.0386528572694079,False,18.0,7,False,0,,0.0,0.0,0.00541076383938785,0,0.0765833333333334,0.011072012729784033,0.061507936507936505,11,0.016139218999360463,NORMAL
2025-10-12,2193681000,2025,10,6,True,86.022,0.0005,6.8186,5.1354,1.9307,13610.0299,5.79,-0.001,5.791,4,6.932,7,0.0,3.3787,0.0816,0,False,24,0.0,complete,False,0,False,0.2214471560786125,False,18.0,7,False,0,,0.0,0.0,0.005815244959734242,0,0.0816666666666667,0.012438120082169022,0.06926406926406926,10,0.018085011357167932,NORMAL
2025-10-13,2193681000,2025,10,0,False,85.504,0.0005,6.7877,5.0832,1.9273,13548.4032,5.779,-0.001,5.78,2,6.907,8,0.0,3.3578,0.1066,0,False,24,0.0,complete,False,0,False,0.2204286419560245,False,18.0,7,False,0,,0.0,0.0,0.00343477410392512,0,0.0517499999999999,0.012141966663653596,0.07857142857142858,9,0.019173111278193974,NORMAL
2025-10-14,2193681000,2025,10,1,False,84.513,0.0004,6.6626,5.0786,1.9387,17719.7473,5.816,0.001,5.815,4,6.761,7,0.0,3.3147,0.0776,0,False,24,0.0,complete,False,0,False,-0.1012741395837262,False,18.0,7,False,0,,0.0,0.0,0.0020389826968281385,0,0.0342083333333333,0.018295467363341082,0.08994708994708994,8,0.022260206271134647,NORMAL
2025-10-15,2193681000,2025,10,2,False,84.868,0.0004,6.665,5.1326,1.9607,17726.0638,5.882,0.001,5.881,2,6.743,7,0.0,3.3271,0.0534,0,False,24,0.0,complete,False,0,False,-0.0189917045806104,False,18.0,7,False,0,,0.0,0.0,0.001399106826116224,0,0.0261666666666667,0.023288435344400185,0.10416666666666667,7,0.02591075245004824,NORMAL
2025-10-16,2193681000,2025,10,3,False,82.221,0.0005,6.4681,4.8896,2.008,12910.4291,6.022,0.0,6.022,1,6.762,8,0.0,3.2347,0.4384,0,False,24,0.0,complete,False,0,False,-0.7593965035372707,False,18.0,7,False,0,,0.0,0.0,0.03539209803030955,4,0.1511249999999999,0.04694547270111439,0.12244897959183673,6,0.04449651986768309,NORMAL
2025-10-17,2193681000,2025,10,4,False,79.371,0.0005,6.0094,5.1904,1.78,11994.7605,5.397,0.059,5.338,23,6.598,8,0.0,3.1164,0.3276,0,False,24,0.0,complete,False,0,False,-3.044648644878094,True,18.0,7,False,1,NightDrop,2.0,0.6666666666666666,0.0411642425427938,2,0.2629583333333334,0.03747734255023663,0.1468253968253968,5,0.24920982063796482,LOW
2025-10-18,2193681000,2025,10,5,True,85.997,0.0005,6.71,5.2022,2.1007,13393.2136,6.54,0.239,6.301,4,6.85,7,0.0,3.3487,0.0892,0,False,24,0.0,complete,False,0,False,0.4008826383815809,False,18.0,7,False,0,,0.0,0.0,0.0026191810251938725,0,0.0415,0.021410856311568967,0.18095238095238098,4,0.04125840176034815,NORMAL
2025-10-19,2193681000,2025,10,6,True,86.292,0.0005,6.7081,5.2346,2.15,13389.4711,6.79,0.342,6.448,4,6.789,8,0.0,3.3511,0.0586,0,False,24,0.0,complete,False,0,False,0.3405757689352615,False,18.0,7,False,0,,0.0,0.0,0.003249110638848089,0,0.0494166666666666,0.028176040141167563,0.23214285714285718,3,0.05303851264845938,NORMAL
2025-10-20,2193681000,2025,10,0,False,87.124,0.0005,6.7251,5.3434,2.2007,13423.4032,7.163,0.563,6.6,1,6.814,8,0.0,3.3654,0.086,0,False,24,0.0,complete,False,0,False,0.4193533658879382,False,18.0,7,False,0,,0.0,0.0,0.005888184178157356,0,0.0825833333333333,0.0314713980347303,0.31746031746031744,2,0.07155279835245676,NORMAL
2025-10-21,2193681000,2025,10,1,False,87.204,0.0005,6.7059,5.3764,2.2237,13384.98,7.324,0.682,6.642,3,6.792,9,0.0,3.3577,0.0702,0,False,24,0.0,complete,False,0,False,0.2905046532917553,False,18.0,7,False,0,,0.0,0.0,0.006372235354965335,0,0.0886666666666666,0.03389177178417576,0.48809523809523814,1,0.10630907258237239,NORMAL
2025-10-22,2193681000,2025,10,2,False,87.957,0.0004,6.741,5.4302,2.2917,17928.1915,7.52,0.895,6.625,4,6.826,8,0.0,3.3619,0.0693,0,False,24,0.0,complete,False,0,False,0.4911875064654255,False,18.0,7,False,0,,0.0,0.0,0.008053152797716338,0,0.1097916666666666,0.032495403255820794,1.0,0,0.20891502649047908,LOW
2025-10-23,2193681000,2025,10,3,False,87.41,0.0004,6.6855,5.4028,2.303,17780.5851,7.452,1.006,6.446,2,6.802,9,0.0,3.3232,0.0682,0,False,24,0.0,complete,False,0,False,0.1084116325981505,False,17.0,7,False,0,,0.0,0.0,0.008281916710043396,0,0.1126666666666666,0.028713812098168402,0.48809523809523814,1,0.10584638505169433,NORMAL
2025-10-24,2193681000,2025,10,4,False,87.757,0.0005,6.6958,5.4288,2.3477,13364.7705,7.57,1.211,6.359,4,6.795,8,0.0,3.3129,0.081,0,False,24,0.0,complete,False,0,False,0.1781807589836033,False,17.0,7,False,0,,0.0,0.0,0.008789175819985999,0,0.1190416666666665,0.02929804359572036,0.31746031746031744,2,0.07198842495720337,NORMAL
2025-10-25,2193681000,2025,10,5,True,86.647,0.0005,6.5834,5.383,2.3537,13140.4691,7.48,1.315,6.165,2,6.725,8,0.0,3.254,0.1272,0,False,24,0.0,complete,False,0,False,-0.6055243042949978,False,17.0,7,False,0,,0.0,0.0,0.01140835684517987,0,0.1519583333333332,0.027268019804774328,0.23214285714285718,3,0.05530468244308026,NORMAL
2025-10-26,2193681000,2025,10,6,True,88.583,0.0005,6.7285,5.4914,2.4313,13430.1397,7.587,1.419,6.168,2,6.842,8,0.0,3.3128,0.0849,0,False,24,0.0,complete,False,0,False,0.4161729013335564,False,17.0,7,False,0,,0.0,0.0,0.01028111437864075,0,0.1377916666666667,0.026064984557228995,0.18095238095238098,4,0.044487807415514224,NORMAL
2025-10-27,2193681000,2025,10,0,False,88.782,0.0004,6.706,5.534,2.487,17835.1064,7.57,1.664,5.906,4,6.82,9,0.0,3.2871,0.0808,0,False,24,0.0,complete,False,0,False,0.2776924300413216,False,17.0,7,False,0,,0.0,0.0,0.011710059975930052,0,0.1557499999999999,0.02600263345673557,0.1468253968253968,5,0.03807862404920549,NORMAL
