Date,OSF_ID,NightMean,DailyTotal,NightEfficiency,NightSlope_14d,NightSlope_30d,DailySlope_14d,DailySlope_30d,Night_Volatility_14d,Night_Volatility_30d,FlagAccum_14d,DegradationScore,RiskLevel,missing_ratio,data_quality_flag
2025-07-25,2193681000,6.7179,66.744,0.9802430944245484,0.0827347252747254,0.005516218020022201,0.8584505494505565,0.0826731924360399,0.4379081835245844,0.33386458325798024,14.0,25.0,LOW_RISK,0.0,complete
2025-07-26,2193681000,6.7395,67.038,0.9833948607264537,0.09167582417582394,0.008489121245828278,0.9591934065934029,0.11681802002224805,0.4600625199391339,0.3507893156212497,14.0,25.0,LOW_RISK,0.0,complete
2025-07-27,2193681000,6.6666,66.702,0.972757649457523,0.09709780219780233,0.011884315906563107,1.0305890109890086,0.15501290322580638,0.4708665325583409,0.36315796252750415,14.0,25.0,LOW_RISK,0.0,complete
2025-07-28,2193681000,6.5423,65.503,0.95462040171091,0.09200131868131863,0.013791523915461706,1.0012153846153844,0.17971523915461693,0.460882777878555,0.36916058040700717,14.0,25.0,LOW_RISK,0.0,complete
2025-07-29,2193681000,6.7529,67.502,0.9853501231544877,0.09331274725274732,0.01720033370411609,1.0170571428571398,0.21768765294772266,0.4638308604307292,0.3833714285068775,14.0,25.0,LOW_RISK,0.0,complete
2025-07-30,2193681000,6.7811,67.753,0.989464929159753,0.08616065934065988,0.02058849833147918,0.9235186813186788,0.2549537263626269,0.4435340355759455,0.3973979161767343,14.0,25.0,LOW_RISK,0.0,complete
2025-07-31,2193681000,6.807,68.106,0.9932441304199081,0.07508923076923135,0.023879888765294836,0.8233032967032892,0.2911419354838709,0.4091282474446627,0.4110577656220138,14.0,25.0,LOW_RISK,0.0,complete
2025-08-01,2193681000,6.8541,68.787,1.0001167319393407,0.06411340659340645,0.027180689655172566,0.7183604395604405,0.3284509454949935,0.3739620034174573,0.4252767770023102,14.0,15.0,LOW_RISK,0.0,complete
2025-08-02,2193681000,6.8433,68.798,0.998540848788388,0.048931868131868686,0.031134660734148986,0.5758351648351614,0.3713448275862093,0.32056057389900583,0.43797774048565635,14.0,15.0,LOW_RISK,0.0,complete
2025-08-03,2193681000,6.8875,69.273,1.0049902964987685,0.03176945054945112,0.03684464961067888,0.4111428571428542,0.4316529477196913,0.2455678135341733,0.44905293343100416,14.0,15.0,LOW_RISK,0.0,complete
2025-08-04,2193681000,6.9749,69.971,1.0177432768129597,0.015082197802197186,0.041828965517241586,0.2476835164835083,0.48372680756396036,0.13536098014218656,0.4655500068945779,14.0,15.0,LOW_RISK,0.0,complete
2025-08-05,2193681000,6.8726,69.389,1.00281616141088,0.009256483516482587,0.046009143492770056,0.20669010989011133,0.5285977753058948,0.11489271369124818,0.47625245658400556,14.0,15.0,LOW_RISK,0.0,complete
2025-08-06,2193681000,6.9151,69.785,1.009017553440092,0.017126593406592606,0.04941999999999987,0.2700571428571376,0.5591388209121272,0.11218065591017923,0.48777637236420424,14.0,15.0,LOW_RISK,0.0,complete
2025-08-07,2193681000,6.948,70.407,1.013818160446235,0.023542417582417385,0.0497943492769745,0.3208043956043918,0.5671430478309214,0.1176520339768912,0.48993995151646397,14.0,15.0,LOW_RISK,0.0,complete
2025-08-08,2193681000,6.949,70.517,1.0139640755528045,0.024641098901099116,0.04953541713014457,0.3347934065934097,0.5673804226918816,0.12031942582462592,0.4884126833926935,14.0,15.0,LOW_RISK,0.0,complete
2025-08-09,2193681000,6.956,70.855,1.0149854812987926,0.02563604395604435,0.04885917686318155,0.35154725274725274,0.566196885428253,0.12253684442548957,0.48439407055228045,14.0,15.0,LOW_RISK,0.0,complete
2025-08-10,2193681000,7.001,71.352,1.0215516610944289,0.02456175824175817,0.04800921023359278,0.35464615384615233,0.5622654060066723,0.11881572027561717,0.479111546246933,14.0,15.0,LOW_RISK,0.0,complete
2025-08-11,2193681000,7.0578,71.808,1.0298396391475875,0.01954263736263739,0.0470617352614013,0.31080659340659167,0.5565319243603976,0.08745732303041595,0.4728984013871089,14.0,15.0,LOW_RISK,0.0,complete
2025-08-12,2193681000,6.8736,68.724,1.0029620765174496,0.013937582417582996,0.04490618464961037,0.21703956043955835,0.5291474972191327,0.0771845711394199,0.46158842503515735,14.0,15.0,LOW_RISK,0.0,complete
2025-08-13,2193681000,6.2017,63.492,0.9049217164132721,-0.010465494505494421,0.037218375973304005,-0.023309890109894166,0.45721868743047617,0.20323709047576247,0.4445141165543477,14.0,40.0,MEDIUM_RISK,0.0,complete
2025-08-14,2193681000,6.2492,64.031,0.9118526839753327,-0.030110769230769753,0.030416818687430576,-0.21789230769230114,0.39104894327030343,0.2621080894391643,0.43136232528833707,14.0,50.0,MEDIUM_RISK,0.0,complete
2025-08-15,2193681000,6.2685,64.302,0.9146688455321278,-0.04519999999999985,0.022419443826473987,-0.3643692307692318,0.30826918798665426,0.30131592124480067,0.40582583286514645,14.0,50.0,MEDIUM_RISK,0.0,complete
2025-08-16,2193681000,6.3104,64.949,0.9207826884973979,-0.0568740659340668,0.014434593993326384,-0.47228351648352046,0.2333715239154644,0.32610436785830155,0.3761058797029454,14.0,35.0,MEDIUM_RISK,0.0,complete
2025-08-17,2193681000,6.3466,65.36,0.9260648153552208,-0.0637142857142858,0.007145761957731026,-0.5358769230769265,0.16280155728587348,0.339990802719816,0.35038981143010267,14.0,35.0,MEDIUM_RISK,0.0,complete
2025-08-18,2193681000,6.3681,65.693,0.9292019901464693,-0.06468131868131818,-0.00011750834260238967,-0.5497450549450487,0.0932682981090116,0.3421413961289309,0.3223887682365149,14.0,35.0,MEDIUM_RISK,0.0,complete
2025-08-19,2193681000,6.2713,65.131,0.9150774078305229,-0.06911934065934057,-0.008008654060066771,-0.5800527472527452,0.019151056729699804,0.35175586915290513,0.29785018653794626,14.0,50.0,MEDIUM_RISK,0.0,complete
2025-08-20,2193681000,6.3869,66.115,0.9319451941499796,-0.06621032967032936,-0.01483319243604,-0.5504747252747215,-0.04549721913236964,0.3462525703478992,0.2719658573060772,14.0,35.0,MEDIUM_RISK,0.0,complete
2025-08-21,2193681000,6.3944,66.539,0.9330395574492523,-0.05968065934065945,-0.017986496106785044,-0.4721450549450479,-0.07149632925472596,0.3329471110195481,0.27572880564853486,14.0,50.0,MEDIUM_RISK,0.0,complete
2025-08-22,2193681000,6.4521,67.11,0.9414588590983236,-0.04903604395604392,-0.0177767741935482,-0.35687252747252607,-0.0709372636262489,0.3124588057244106,0.2747558351801051,14.0,50.0,MEDIUM_RISK,0.0,complete
2025-08-23,2193681000,6.4064,69.054,0.9347905387280885,-0.037282197802198436,-0.01817161290322545,-0.15993846153846453,-0.062299443826472685,0.2854482801828389,0.2764700652250026,15.0,50.0,MEDIUM_RISK,0.0,complete
2025-08-24,2193681000,6.4571,67.731,0.942188434631172,-0.02018043956043954,-0.019079466073414972,0.023496703296707718,-0.0685991101223588,0.24130189574495645,0.27867364218844726,15.0,50.0,MEDIUM_RISK,0.0,complete
2025-08-25,2193681000,6.4236,67.853,0.9373002785610873,0.00022747252747260972,-0.019938442714126543,0.24136703296702866,-0.07252324805339273,0.1608411025662451,0.28117783976464567,15.0,30.0,LOW_RISK,0.0,complete
2025-08-26,2193681000,6.5227,69.073,0.9517604656221441,0.020181978021977687,-0.020520266963292517,0.4098087912087895,-0.07125628476084649,0.09145911835170158,0.28194601292959737,15.0,30.0,LOW_RISK,0.0,complete
2025-08-27,2193681000,6.7394,73.322,0.9833802692157967,0.025719780219780653,-0.020497241379310235,0.5256329670329635,-0.05190033370411748,0.12573369052909414,0.2819875924758834,15.0,30.0,LOW_RISK,0.0,complete
2025-08-28,2193681000,7.3585,78.453,1.0737163116930943,0.04814857142857072,-0.015115305895439154,0.7626175824175842,0.010866073414904,0.27930199812003864,0.31041378777959927,15.0,30.0,LOW_RISK,0.0,complete
2025-08-29,2193681000,7.253,77.841,1.0583222679499917,0.06332329670329664,-0.010488987764182226,0.927657142857144,0.06654260289210075,0.3396445181896266,0.3280798335701269,15.0,15.0,LOW_RISK,0.0,complete
2025-08-30,2193681000,6.6225,73.115,0.9663227932577995,0.05753758241758185,-0.009961757508342339,0.919485714285716,0.08967474972191247,0.33293256849523595,0.32731299233917205,15.0,15.0,LOW_RISK,0.0,complete
2025-08-31,2193681000,7.3021,78.843,1.0654866996825636,0.07099054945054954,-0.004643092324805225,1.0526263736263752,0.15222958843159004,0.37812679112281217,0.3456077718534655,15.0,15.0,LOW_RISK,0.0,complete
2025-09-01,2193681000,7.3019,79.118,1.0654575166612497,0.08094659340659321,0.0004004671857617195,1.1453362637362616,0.21216017797552525,0.4077036359663956,0.3624846341412356,15.0,25.0,LOW_RISK,0.0,complete
2025-09-02,2193681000,7.4177,80.552,1.0823544860020202,0.08691538461538488,0.006291902113459317,1.201479120879124,0.28002647385984475,0.4281691375900587,0.3841014324996399,15.0,25.0,LOW_RISK,0.0,complete
2025-09-03,2193681000,7.207,78.936,1.0516101730477856,0.08563604395604446,0.011190834260289445,1.176105494505497,0.33726229143493164,0.4250950978284756,0.3916741352577223,15.0,25.0,LOW_RISK,0.0,complete
2025-09-04,2193681000,7.1582,78.657,1.0444895158471845,0.07960483516483519,0.014966140155728433,1.1003824175824202,0.38469543937708517,0.41132620754212573,0.39872229635323236,15.0,25.0,LOW_RISK,0.0,complete
2025-09-05,2193681000,7.3365,80.859,1.070506179348561,0.07721274725274778,0.02005779755283666,1.0531318681318653,0.44494238042269174,0.4048460727700854,0.41238961652312656,15.0,25.0,LOW_RISK,0.0,complete
2025-09-06,2193681000,7.3707,81.515,1.0754964759932446,0.0704037362637373,0.025409499443826835,1.0282769230769249,0.5087839822024472,0.38403843478954397,0.4263250463682833,14.0,15.0,LOW_RISK,0.0,complete
2025-09-07,2193681000,7.3785,81.7,1.0766346138244882,0.06125032967033025,0.030630344827586264,0.9103186813186784,0.5696353726362648,0.3555286870390215,0.4397027815899398,14.0,15.0,LOW_RISK,0.0,complete
2025-09-08,2193681000,7.405,82.314,1.0805013641485852,0.04769956043955986,0.035879332591768266,0.7525230769230746,0.6318033370411563,0.30521113184154686,0.45333796765717677,14.0,15.0,LOW_RISK,0.0,complete
2025-09-09,2193681000,7.3857,82.451,1.07768520259179,0.032550549450549124,0.04111437152391536,0.5752967032966964,0.6931842046718568,0.24590616867253817,0.4646725336747624,14.0,15.0,LOW_RISK,0.0,complete
2025-09-10,2193681000,7.361,82.213,1.0740810994595185,0.02004637362637371,0.046410611790878686,0.4725428571428614,0.7512360400444916,0.2025792550100761,0.47351589252237714,14.0,15.0,LOW_RISK,0.0,complete
2025-09-11,2193681000,7.4041,83.157,1.0803700405526724,0.026451208791208377,0.05057966629588457,0.5268329670329681,0.7894796440489421,0.20437344683013162,0.48543210797007935,14.0,15.0,LOW_RISK,0.0,complete
2025-09-12,2193681000,7.3735,83.364,1.0759050382916397,0.02830329670329576,0.04968146829810902,0.5461846153846103,0.7865541713014397,0.2057339234369118,0.47979826105389706,14.0,15.0,LOW_RISK,0.0,complete
2025-09-13,2193681000,7.4149,83.989,1.081945923703625,0.01002285714285666,0.04885657397107882,0.40331428571428474,0.7825363737486081,0.07818501444339673,0.4745926795745439,14.0,15.0,LOW_RISK,0.0,complete
2025-09-14,2193681000,7.3882,84.017,1.0780499903582144,0.009900879120878916,0.04747385984427146,0.4022813186813197,0.7716880978865432,0.07801692581923085,0.46608909981409735,14.0,15.0,LOW_RISK,0.0,complete
2025-09-15,2193681000,7.4657,85.164,1.0893584111173655,0.011608131868132013,0.04638191323692989,0.4203428571428484,0.7639299221357094,0.08237572891503486,0.459043750713332,14.0,15.0,LOW_RISK,0.0,complete
2025-09-16,2193681000,7.4303,84.964,1.0841930163447984,0.01540153846153814,0.044797196885428485,0.45338901098900924,0.7487214682981079,0.08309785209002461,0.44927514212710606,13.0,15.0,LOW_RISK,0.0,complete
2025-09-17,2193681000,7.4619,86.096,1.0888039337124007,0.013096263736263335,0.043082447163514836,0.4461098901098903,0.7343902113459401,0.07373070393868598,0.43835783126332184,12.0,15.0,LOW_RISK,0.0,complete
2025-09-18,2193681000,7.4769,86.585,1.090992660310946,0.008490329670329597,0.04031021134594011,0.412131868131868,0.7102598442714112,0.04202902254705699,0.41819793894509905,11.0,15.0,LOW_RISK,0.0,complete
2025-09-19,2193681000,7.4783,87.615,1.0911969414601437,0.008401538461537546,0.03780783092324804,0.44532747252747323,0.6900151279199096,0.04165287808476712,0.40097237208118386,10.0,15.0,LOW_RISK,0.0,complete
2025-09-20,2193681000,7.4785,87.021,1.0912261244814576,0.008822637362637255,0.03487285873192444,0.4534813186813152,0.6592961067853107,0.04299358564472828,0.37992042041797675,9.0,15.0,LOW_RISK,0.0,complete
2025-09-21,2193681000,7.435,87.028,1.0848788173456758,0.007784175824176036,0.031572814238042354,0.4437318681318613,0.6234469410456085,0.04125246312988919,0.3571846229844575,8.0,15.0,LOW_RISK,0.0,complete
2025-09-22,2193681000,7.4844,87.88,1.092087023610219,0.008782417582418076,0.027838976640711763,0.45514725274725737,0.5976391546162377,0.04358803394618556,0.32677916716331723,7.0,15.0,LOW_RISK,0.0,complete
2025-09-23,2193681000,7.4379,87.672,1.085301971154728,0.007466813186812822,0.02367515016685193,0.44067032967033076,0.5529888765294793,0.041571989724662355,0.2927192720506836,6.0,15.0,LOW_RISK,0.0,complete
2025-09-24,2193681000,7.4452,87.87,1.086367151432687,0.005316043956044492,0.018890989988876183,0.4010549450549452,0.5015848720800905,0.03571405054863532,0.2458302240052669,5.0,15.0,LOW_RISK,0.0,complete
2025-09-25,2193681000,7.4161,87.867,1.0821210218315087,0.0033846153846155904,0.014147986651835372,0.3676087912087966,0.4496689655172404,0.03489341699300335,0.19631421224921883,4.0,8.0,NORMAL,0.0,complete
2025-09-26,2193681000,7.4102,88.219,1.0812601227027474,0.00022307692307725204,0.01046389321468285,0.33034065934065315,0.42096529477196487,0.030454546386400952,0.16053329528963295,3.0,8.0,NORMAL,0.0,complete
2025-09-27,2193681000,7.4479,89.057,1.086761122220425,-0.0006578021978017702,0.010994215795327979,0.3162791208791169,0.426426028921022,0.029237080362596188,0.16129443541718505,2.0,0.0,NORMAL,0.0,complete
2025-09-28,2193681000,7.4491,89.338,1.0869362203483086,-0.002529670329670549,0.010764916573971332,0.28889230769230867,0.42476084538375974,0.02387079690860701,0.16057264009513939,1.0,0.0,NORMAL,0.0,complete
2025-09-29,2193681000,7.2251,87.382,1.0542512364766972,-0.00851428571428641,0.004654927697441633,0.22004395604395494,0.37276774193548373,0.0645721387201803,0.08222244044444514,0.0,0.0,NORMAL,0.0,complete
2025-09-30,2193681000,7.4597,90.305,1.0884829204779474,-0.007905494505494532,0.004477263626251107,0.21836703296702262,0.37278820912124405,0.0649176959907262,0.0813379602744366,0.0,0.0,NORMAL,0.0,complete
2025-10-01,2193681000,7.2702,86.427,1.0608320077829905,-0.011798461538461737,0.003005517241379053,0.1197318681318697,0.3445859844271407,0.07797442980422414,0.08280646901264092,0.0,10.0,NORMAL,0.0,complete
2025-10-02,2193681000,6.6784,76.523,0.9744794477150454,-0.031262857142857876,-0.0014715684093434373,-0.24720879120879138,0.2591245828698568,0.21198068645178242,0.15478407537115207,0.0,20.0,LOW_RISK,0.0,complete
2025-10-03,2193681000,5.9366,73.887,0.8662396216616464,-0.06836549450549505,-0.011858620689655241,-0.6112791208791161,0.14730456062291103,0.43351891709995116,0.30353904407153115,1.0,45.0,MEDIUM_RISK,0.0,complete
2025-10-04,2193681000,6.4574,79.069,0.942232209163143,-0.08380483516483589,-0.01865697441601788,-0.7865318681318656,0.06923915461623957,0.47681382986617166,0.3416890844734036,1.0,45.0,MEDIUM_RISK,0.0,complete
2025-10-05,2193681000,6.5871,80.258,0.9611573984852324,-0.09248417582417615,-0.02307708565072286,-0.892628571428566,0.013847608453838287,0.49573123838858907,0.36587656270650626,1.0,45.0,MEDIUM_RISK,0.0,complete
2025-10-06,2193681000,6.3905,80.072,0.9324704885336305,-0.10142505494505503,-0.02819628476084517,-0.9461934065934078,-0.037952391546165025,0.5198081664326838,0.39973886534994496,1.0,45.0,MEDIUM_RISK,0.0,complete
2025-10-07,2193681000,6.7419,83.553,0.983745056982221,-0.09705054945054938,-0.030558464961067698,-0.8728373626373561,-0.06537641824249,0.5124342790345601,0.40934167558143064,1.0,45.0,MEDIUM_RISK,0.0,complete
2025-10-08,2193681000,6.7025,83.423,0.977996001783375,-0.09050175824175846,-0.032708832035595055,-0.7785626373626355,-0.0902291434927656,0.5004292380074796,0.41876669383090415,1.0,45.0,MEDIUM_RISK,0.0,complete
2025-10-09,2193681000,6.6932,83.535,0.9766389912922768,-0.08191340659340679,-0.03473973303670696,-0.6616395604395605,-0.1139078976640676,0.48467321334716174,0.42735458158570877,1.0,45.0,MEDIUM_RISK,0.0,complete
2025-10-10,2193681000,6.7118,84.284,0.9793530122744732,-0.0698105494505497,-0.036512858731923864,-0.49267032967033386,-0.1348780867630705,0.46235974647976774,0.43425724704280166,1.0,45.0,MEDIUM_RISK,0.0,complete
2025-10-11,2193681000,6.7779,85.034,0.9889980008187299,-0.05150637362637371,-0.03727343715239136,-0.2573494505494538,-0.14542068965517574,0.4279217693216143,0.43708135018341665,1.0,45.0,MEDIUM_RISK,0.0,complete
2025-10-12,2193681000,6.8186,86.022,0.9949367456561165,-0.02905472527472482,-0.037703848720800466,0.03314725274725976,-0.1489966629588411,0.3843535220926893,0.43849069485139824,1.0,35.0,MEDIUM_RISK,0.0,complete
2025-10-13,2193681000,6.7877,85.504,0.990427968863113,-0.012099120879120993,-0.03780120133481624,0.2589362637362636,-0.1527868743047835,0.35942548120363166,0.4388502749937236,1.0,25.0,LOW_RISK,0.0,complete
2025-10-14,2193681000,6.6626,84.513,0.9721739890312443,0.010938901098900828,-0.038610723025583896,0.5610285714285772,-0.16345161290322718,0.288578686395512,0.4422944796316608,1.0,15.0,LOW_RISK,0.0,complete
2025-10-15,2193681000,6.665,84.868,0.9725241852870115,0.03130197802197736,-0.03854743047830955,0.7708769230769238,-0.1641363737486064,0.22905964912472934,0.44199838077666476,1.0,15.0,LOW_RISK,0.0,complete
2025-10-16,2193681000,6.4681,82.221,0.9437935008034387,0.029189670329669837,-0.03964233592880957,0.5854439560439546,-0.18314616240266798,0.23147109674077015,0.4481135403767262,1.0,15.0,LOW_RISK,0.0,complete
2025-10-17,2193681000,6.0094,79.371,0.8768622414199201,-0.009558901098901357,-0.043050545050055254,0.20663516483514707,-0.21151568409343813,0.21570032134045367,0.47579715681872264,1.0,30.0,LOW_RISK,0.0,complete
2025-10-18,2193681000,6.71,85.997,0.9790903650826477,-0.01144109890109814,-0.04118903225806441,0.16387032967032386,-0.19077219132369216,0.2129272662537303,0.4679818706700728,1.0,25.0,LOW_RISK,0.0,complete
2025-10-19,2193681000,6.7081,86.292,0.9788131263801653,-0.010212087912088401,-0.038988898776418174,0.13827912087912828,-0.16076040044493564,0.2137984951735225,0.4585323254000534,1.0,25.0,LOW_RISK,0.0,complete
2025-10-20,2193681000,6.7251,87.124,0.9812936831918502,-0.015510549450549749,-0.036335016685205584,0.10380439560439966,-0.12888876529477128,0.20316897760617775,0.4471257993800664,1.0,25.0,LOW_RISK,0.0,complete
2025-10-21,2193681000,6.7059,87.204,0.9784921131457119,-0.011243736263736074,-0.03376978865406028,0.15537582417582055,-0.09649855394882914,0.20222171069083153,0.43618599670798364,1.0,25.0,LOW_RISK,0.0,complete
2025-10-22,2193681000,6.741,87.957,0.9836137333863082,-0.007114725274724341,-0.030313014460511403,0.2081274725274721,-0.05345272525027532,0.2032019625456867,0.4206912165997018,1.0,15.0,LOW_RISK,0.0,complete
2025-10-23,2193681000,6.6855,87.41,0.9755154449716903,-0.0050472527472524365,-0.027204226918798598,0.22901318681318428,-0.015404671857618334,0.20310400965088019,0.4060738837138904,1.0,15.0,LOW_RISK,0.0,complete
2025-10-24,2193681000,6.6958,87.757,0.9770183705693581,-0.00203846153846163,-0.023643870967741426,0.26747252747252565,0.026364182424919752,0.20280751240502207,0.38872954200521703,1.0,15.0,LOW_RISK,0.0,complete
2025-10-25,2193681000,6.5834,86.647,0.9606175125909244,8.35164835255025e-06,-0.02067592880978869,0.2836769230769272,0.061001334816461215,0.20033877352081722,0.37194317946041994,1.0,15.0,LOW_RISK,0.0,complete
2025-10-26,2193681000,6.7285,88.583,0.9817897945541871,0.008397582417582638,-0.01644204671857635,0.38067692307692486,0.11109922135706327,0.195565717714164,0.35132535073484994,1.0,15.0,LOW_RISK,0.0,complete
2025-10-27,2193681000,6.706,88.782,0.978506704656369,0.015521318681318204,-0.011790011123470319,0.455028571428577,0.168098331479422,0.19180961084676643,0.3249577692986984,1.0,0.0,NORMAL,0.0,complete
2025-10-28,2193681000,6.7386,89.5,0.9832635371305409,0.019811428571428303,-0.0065892769744156825,0.5028153846153813,0.2317899888765252,0.19392278796549114,0.2941191767989968,1.0,0.0,NORMAL,0.0,complete
2025-10-29,2193681000,6.5614,86.451,0.9574073802463912,0.018783736263735543,-0.0037604671857618646,0.4532703296703334,0.26224894327030046,0.1946078621227857,0.27713854183028414,1.0,0.0,NORMAL,0.0,complete
2025-10-30,2193681000,6.7289,89.629,0.981848160596815,0.01650593406593372,0.002062224694104671,0.40030329670329223,0.3337839822024473,0.19075401166694791,0.23413767609638622,1.0,0.0,NORMAL,0.0,complete
2025-10-31,2193681000,6.72,89.817,0.9805495161483446,-0.002294505494505207,0.0068457619577309056,0.2261890109890145,0.3800878754171274,0.054663626735820675,0.2030327313230702,0.0,0.0,NORMAL,0.0,complete
2025-11-01,2193681000,6.7061,89.988,0.978521296167026,-0.0015189010989016829,0.007703047830923419,0.22948351648351611,0.3576832035595111,0.054594413130429266,0.20333465490431712,0.0,0.0,NORMAL,0.0,complete
2025-11-02,2193681000,6.7272,90.349,0.9816001049156464,-0.00018593406593379546,0.0035682758620689706,0.23527472527473167,0.3134371523915427,0.05517426139859202,0.15638223419689953,0.0,0.0,NORMAL,0.0,complete
2025-11-03,2193681000,6.6545,92.041,0.9709920766680297,-0.00045362637362615524,0.0022044271412680204,0.29900439560439496,0.3085205784204637,0.05560078068865458,0.15187668625429745,0.0,0.0,NORMAL,0.0,complete
2025-11-04,2193681000,6.5999,89.57,0.9630251118493244,-0.00260395604395632,0.0012951056729701047,0.27315824175824804,0.29009032258064293,0.060508546304016,0.15167857913303445,0.0,0.0,NORMAL,0.0,complete
2025-11-05,2193681000,6.6616,90.401,0.9720280739246745,-0.0013683516483524014,-0.0005777085650721575,0.2854791208791129,0.2715953281423796,0.05844669967840606,0.1427696455068828,0.0,0.0,NORMAL,0.0,complete
2025-11-06,2193681000,6.7175,91.219,0.9801847283819205,-1.6263736263508735e-05,0.0002129477196884375,0.2923956043955995,0.2777888765294743,0.05936483585646319,0.14242013999382996,0.0,0.0,NORMAL,0.0,complete
2025-11-07,2193681000,6.7129,91.445,0.9795135188916999,0.0014032967032958947,0.0007130589543938986,0.3004659340659239,0.28113303670744955,0.05987378345366213,0.1425144516164599,0.0,0.0,NORMAL,0.0,complete
2025-11-08,2193681000,6.6707,91.308,0.9733559013944587,-0.002163516483516809,0.0008721468298108769,0.2518175824175838,0.28079644048942853,0.0529755884066806,0.14244955231246972,0.0,0.0,NORMAL,0.0,complete
2025-11-09,2193681000,6.6999,91.799,0.9776166225062939,-0.0004962637362635234,0.0013579087875419391,0.2605340659340772,0.2853345939933302,0.051838252242966926,0.14234468268837877,0.0,0.0,NORMAL,0.0,complete
2025-11-10,2193681000,6.7051,92.479,0.9783753810604562,0.0007035164835171451,0.0023383759733040074,0.28110329670330536,0.29608854282536523,0.051812207925458625,0.14104333482604078,0.0,0.0,NORMAL,0.0,complete
2025-11-11,2193681000,6.7713,92.934,0.98803496111537,0.00487340659340616,0.004059021134594401,0.3220923076923127,0.3132791991101203,0.055003576307313534,0.13954470716888784,0.0,0.0,NORMAL,0.0,complete
2025-11-12,2193681000,6.6639,92.269,0.9723636786697848,-1.0769230768454972e-05,0.0048947052280311956,0.22847032967032962,0.31953170189099067,0.04211678230408114,0.13761611059956544,0.0,0.0,NORMAL,0.0,complete
2025-11-13,2193681000,6.6329,93.714,0.9678403103661243,-0.0007092307692304247,0.004722714126807187,0.25532967032967674,0.3252622914349251,0.044061935056011484,0.13771196727603086,1.0,0.0,NORMAL,0.0,complete
2025-11-14,2193681000,6.5166,90.541,0.950870383472069,-0.004601978021978261,0.0038301668520575693,0.17977362637363486,0.3088763070077845,0.06261721886911166,0.14017464705916352,1.0,0.0,NORMAL,0.0,complete
2025-11-15,2193681000,6.5031,90.148,0.948900529533378,-0.008444615384615363,0.0015586206896551207,0.09544395604396562,0.26917552836484515,0.07662280705143067,0.1387016957855715,1.0,0.0,NORMAL,0.0,complete
2025-11-16,2193681000,6.5859,92.523,0.9609823003573487,-0.008333626373626585,-0.0033577530589546474,0.090169230769244,0.22161512791990964,0.0763665351597737,0.06778149825540294,1.0,0.0,NORMAL,0.0,complete
2025-11-17,2193681000,6.8102,94.528,0.993711058760931,-0.003589670329670391,-0.002251813125695265,0.18840439560439995,0.22683492769743774,0.08762666593234497,0.07188098920573824,1.0,0.0,NORMAL,0.0,complete
2025-11-18,2193681000,6.7099,94.028,0.9790757735719908,-0.004195824175824138,-0.0018506562847609646,0.17996043956043928,0.22706763070078084,0.08667029638074644,0.07190693546394634,1.0,0.0,NORMAL,0.0,complete
2025-11-19,2193681000,7.071,100.404,1.0317657185543072,0.007065714285714447,0.0009966184649610695,0.3614879120879098,0.2707317018909929,0.13797798697658564,0.10128728664932035,1.0,0.0,NORMAL,0.0,complete
2025-11-20,2193681000,7.2979,102.494,1.0648738562349709,0.02485340659340677,0.005021446051167477,0.5857274725274775,0.32252258064516076,0.21177314850701012,0.15023222162303587,1.0,0.0,NORMAL,0.0,complete
2025-11-21,2193681000,7.4002,103.861,1.0798009716370507,0.042861098901098904,0.00968493882091166,0.8069142857142803,0.38152280311457243,0.2752990805220101,0.19609425026885782,1.0,0.0,NORMAL,0.0,complete
2025-11-22,2193681000,7.3492,104.194,1.072359301201996,0.054999340659341096,0.013343337041156748,0.978523076923083,0.4318226918798737,0.3104497967766794,0.22582743256489032,1.0,0.0,NORMAL,0.0,complete
2025-11-23,2193681000,7.3775,104.591,1.0764886987179185,0.06592637362637377,0.01696004449388213,1.121019780219777,0.47960912124583244,0.3389534926281704,0.2524608779525079,1.0,0.0,NORMAL,0.0,complete
2025-11-24,2193681000,7.3403,103.677,1.071060656753526,0.07298351648351745,0.019258264738598544,1.2035912087912162,0.5063535038932149,0.355100285865807,0.2696739325492007,1.0,0.0,NORMAL,0.0,complete
2025-11-25,2193681000,7.2812,103.116,1.062437073955257,0.07774241758241865,0.021839110122358073,1.2359120879120986,0.5352529477196944,0.36354177503803037,0.28300871892665197,1.0,0.0,NORMAL,0.0,complete
2025-11-26,2193681000,7.1925,102.686,1.0494944040025251,0.07418505494505477,0.023446607341490285,1.189268131868142,0.5562843159065625,0.3570176010682484,0.29005949942536846,1.0,0.0,NORMAL,0.0,complete
2025-11-27,2193681000,7.2603,103.649,1.0593874482279504,0.0692193406593421,0.025499888765294583,1.1719868131868059,0.5822938820912096,0.34593763110622106,0.29944787630018055,0.0,0.0,NORMAL,0.0,complete
2025-11-28,2193681000,7.3706,104.402,1.0754818844825875,0.06081318681318754,0.02681058954393746,1.027945054945061,0.5858384872080111,0.3189446756944614,0.3084621464881716,0.0,0.0,NORMAL,0.0,complete
2025-11-29,2193681000,7.2874,104.267,1.0633417476159892,0.045830989010988456,0.028379644048943452,0.8061626373626273,0.6024422691879925,0.2689783668126221,0.31571590606877203,0.0,0.0,NORMAL,0.0,complete
