OSF_ID,Date,n_present,n_missing,missing_ratio,missing_hours,outage_overlap_count,unknown_missing_count,data_quality_flag
2193681000,2025-07-25,24,0,0.0,[],0,0,complete
2193681000,2025-07-26,24,0,0.0,[],0,0,complete
2193681000,2025-07-27,24,0,0.0,[],0,0,complete
2193681000,2025-07-28,24,0,0.0,[],0,0,complete
2193681000,2025-07-29,24,0,0.0,[],0,0,complete
2193681000,2025-07-30,24,0,0.0,[],0,0,complete
2193681000,2025-07-31,24,0,0.0,[],0,0,complete
2193681000,2025-08-01,24,0,0.0,[],0,0,complete
2193681000,2025-08-02,24,0,0.0,[],0,0,complete
2193681000,2025-08-03,24,0,0.0,[],0,0,complete
2193681000,2025-08-04,24,0,0.0,[],0,0,complete
2193681000,2025-08-05,24,0,0.0,[],0,0,complete
2193681000,2025-08-06,24,0,0.0,[],0,0,complete
2193681000,2025-08-07,24,0,0.0,[],0,0,complete
2193681000,2025-08-08,24,0,0.0,[],0,0,complete
2193681000,2025-08-09,24,0,0.0,[],0,0,complete
2193681000,2025-08-10,24,0,0.0,[],0,0,complete
2193681000,2025-08-11,24,0,0.0,[],0,0,complete
2193681000,2025-08-12,24,0,0.0,[],0,0,complete
2193681000,2025-08-13,24,0,0.0,[],0,0,complete
2193681000,2025-08-14,24,0,0.0,[],0,0,complete
2193681000,2025-08-15,24,0,0.0,[],0,0,complete
2193681000,2025-08-16,24,0,0.0,[],0,0,complete
2193681000,2025-08-17,24,0,0.0,[],0,0,complete
2193681000,2025-08-18,24,0,0.0,[],0,0,complete
2193681000,2025-08-19,24,0,0.0,[],0,0,complete
2193681000,2025-08-20,24,0,0.0,[],0,0,complete
2193681000,2025-08-21,24,0,0.0,[],0,0,complete
2193681000,2025-08-22,24,0,0.0,[],0,0,complete
2193681000,2025-08-23,24,0,0.0,[],0,0,complete
2193681000,2025-08-24,24,0,0.0,[],0,0,complete
2193681000,2025-08-25,24,0,0.0,[],0,0,complete
2193681000,2025-08-26,24,0,0.0,[],0,0,complete
2193681000,2025-08-27,24,0,0.0,[],0,0,complete
2193681000,2025-08-28,24,0,0.0,[],0,0,complete
2193681000,2025-08-29,24,0,0.0,[],0,0,complete
2193681000,2025-08-30,24,0,0.0,[],0,0,complete
2193681000,2025-08-31,24,0,0.0,[],0,0,complete
2193681000,2025-09-01,24,0,0.0,[],0,0,complete
2193681000,2025-09-02,24,0,0.0,[],0,0,complete
2193681000,2025-09-03,24,0,0.0,[],0,0,complete
2193681000,2025-09-04,24,0,0.0,[],0,0,complete
2193681000,2025-09-05,24,0,0.0,[],0,0,complete
2193681000,2025-09-06,24,0,0.0,[],0,0,complete
2193681000,2025-09-07,24,0,0.0,[],0,0,complete
2193681000,2025-09-08,24,0,0.0,[],0,0,complete
2193681000,2025-09-09,24,0,0.0,[],0,0,complete
2193681000,2025-09-10,24,0,0.0,[],0,0,complete
2193681000,2025-09-11,24,0,0.0,[],0,0,complete
2193681000,2025-09-12,24,0,0.0,[],0,0,complete
2193681000,2025-09-13,24,0,0.0,[],0,0,complete
2193681000,2025-09-14,24,0,0.0,[],0,0,complete
2193681000,2025-09-15,24,0,0.0,[],0,0,complete
2193681000,2025-09-16,24,0,0.0,[],0,0,complete
2193681000,2025-09-17,24,0,0.0,[],0,0,complete
2193681000,2025-09-18,24,0,0.0,[],0,0,complete
2193681000,2025-09-19,24,0,0.0,[],0,0,complete
2193681000,2025-09-20,24,0,0.0,[],0,0,complete
2193681000,2025-09-21,24,0,0.0,[],0,0,complete
2193681000,2025-09-22,24,0,0.0,[],0,0,complete
2193681000,2025-09-23,24,0,0.0,[],0,0,complete
2193681000,2025-09-24,24,0,0.0,[],0,0,complete
2193681000,2025-09-25,24,0,0.0,[],0,0,complete
2193681000,2025-09-26,24,0,0.0,[],0,0,complete
2193681000,2025-09-27,24,0,0.0,[],0,0,complete
2193681000,2025-09-28,24,0,0.0,[],0,0,complete
2193681000,2025-09-29,24,0,0.0,[],0,0,complete
2193681000,2025-09-30,24,0,0.0,[],0,0,complete
2193681000,2025-10-01,24,0,0.0,[],0,0,complete
2193681000,2025-10-02,24,0,0.0,[],0,0,complete
2193681000,2025-10-03,24,0,0.0,[],0,0,complete
2193681000,2025-10-04,24,0,0.0,[],0,0,complete
2193681000,2025-10-05,24,0,0.0,[],0,0,complete
2193681000,2025-10-06,24,0,0.0,[],0,0,complete
2193681000,2025-10-07,24,0,0.0,[],0,0,complete
2193681000,2025-10-08,24,0,0.0,[],0,0,complete
2193681000,2025-10-09,24,0,0.0,[],0,0,complete
2193681000,2025-10-10,24,0,0.0,[],0,0,complete
2193681000,2025-10-11,24,0,0.0,[],0,0,complete
2193681000,2025-10-12,24,0,0.0,[],0,0,complete
2193681000,2025-10-13,24,0,0.0,[],0,0,complete
2193681000,2025-10-14,24,0,0.0,[],0,0,complete
2193681000,2025-10-15,24,0,0.0,[],0,0,complete
2193681000,2025-10-16,24,0,0.0,[],0,0,complete
2193681000,2025-10-17,24,0,0.0,[],0,0,complete
2193681000,2025-10-18,24,0,0.0,[],0,0,complete
2193681000,2025-10-19,24,0,0.0,[],0,0,complete
2193681000,2025-10-20,24,0,0.0,[],0,0,complete
2193681000,2025-10-21,24,0,0.0,[],0,0,complete
2193681000,2025-10-22,24,0,0.0,[],0,0,complete
2193681000,2025-10-23,24,0,0.0,[],0,0,complete
2193681000,2025-10-24,24,0,0.0,[],0,0,complete
2193681000,2025-10-25,24,0,0.0,[],0,0,complete
2193681000,2025-10-26,24,0,0.0,[],0,0,complete
2193681000,2025-10-27,24,0,0.0,[],0,0,complete
2193681000,2025-10-28,24,0,0.0,[],0,0,complete
2193681000,2025-10-29,24,0,0.0,[],0,0,complete
2193681000,2025-10-30,24,0,0.0,[],0,0,complete
2193681000,2025-10-31,24,0,0.0,[],0,0,complete
2193681000,2025-11-01,24,0,0.0,[],0,0,complete
2193681000,2025-11-02,24,0,0.0,[],0,0,complete
2193681000,2025-11-03,24,0,0.0,[],0,0,complete
2193681000,2025-11-04,24,0,0.0,[],0,0,complete
2193681000,2025-11-05,24,0,0.0,[],0,0,complete
2193681000,2025-11-06,24,0,0.0,[],0,0,complete
2193681000,2025-11-07,24,0,0.0,[],0,0,complete
2193681000,2025-11-08,24,0,0.0,[],0,0,complete
2193681000,2025-11-09,24,0,0.0,[],0,0,complete
2193681000,2025-11-10,24,0,0.0,[],0,0,complete
2193681000,2025-11-11,24,0,0.0,[],0,0,complete
2193681000,2025-11-12,24,0,0.0,[],0,0,complete
2193681000,2025-11-13,24,0,0.0,[],0,0,complete
2193681000,2025-11-14,24,0,0.0,[],0,0,complete
2193681000,2025-11-15,24,0,0.0,[],0,0,complete
2193681000,2025-11-16,24,0,0.0,[],0,0,complete
2193681000,2025-11-17,24,0,0.0,[],0,0,complete
2193681000,2025-11-18,24,0,0.0,[],0,0,complete
2193681000,2025-11-19,24,0,0.0,[],0,0,complete
2193681000,2025-11-20,24,0,0.0,[],0,0,complete
2193681000,2025-11-21,24,0,0.0,[],0,0,complete
2193681000,2025-11-22,24,0,0.0,[],0,0,complete
2193681000,2025-11-23,24,0,0.0,[],0,0,complete
2193681000,2025-11-24,24,0,0.0,[],0,0,complete
2193681000,2025-11-25,24,0,0.0,[],0,0,complete
2193681000,2025-11-26,24,0,0.0,[],0,0,complete
2193681000,2025-11-27,24,0,0.0,[],0,0,complete
2193681000,2025-11-28,24,0,0.0,[],0,0,complete
2193681000,2025-11-29,24,0,0.0,[],0,0,complete
2193681000,2025-11-30,24,0,0.0,[],0,0,complete
2193681000,2025-12-01,24,0,0.0,[],0,0,complete
2193681000,2025-12-02,24,0,0.0,[],0,0,complete
2193681000,2025-12-03,24,0,0.0,[],0,0,complete
2193681000,2025-12-04,24,0,0.0,[],0,0,complete
2193681000,2025-12-05,24,0,0.0,[],0,0,complete
2193681000,2025-12-06,24,0,0.0,[],0,0,complete
2193681000,2025-12-07,24,0,0.0,[],0,0,complete
2193681000,2025-12-08,24,0,0.0,[],0,0,complete
2193681000,2025-12-09,24,0,0.0,[],0,0,complete
2193681000,2025-12-10,24,0,0.0,[],0,0,complete
2193681000,2025-12-11,24,0,0.0,[],0,0,complete
2193681000,2025-12-12,24,0,0.0,[],0,0,complete
2193681000,2025-12-13,24,0,0.0,[],0,0,complete
2193681000,2025-12-14,24,0,0.0,[],0,0,complete
2193681000,2025-12-15,24,0,0.0,[],0,0,complete
2193681000,2025-12-16,24,0,0.0,[],0,0,complete
2193681000,2025-12-17,24,0,0.0,[],0,0,complete
2193681000,2025-12-18,24,0,0.0,[],0,0,complete
2193681000,2025-12-19,24,0,0.0,[],0,0,complete
2193681000,2025-12-20,24,0,0.0,[],0,0,complete
2193681000,2025-12-21,24,0,0.0,[],0,0,complete
2193681000,2025-12-22,24,0,0.0,[],0,0,complete
2193681000,2025-12-23,24,0,0.0,[],0,0,complete
2193681000,2025-12-24,24,0,0.0,[],0,0,complete
2193681000,2025-12-25,24,0,0.0,[],0,0,complete
2193681000,2025-12-26,24,0,0.0,[],0,0,complete
2193681000,2025-12-27,24,0,0.0,[],0,0,complete
2193681000,2025-12-28,24,0,0.0,[],0,0,complete
2193681000,2025-12-29,24,0,0.0,[],0,0,complete
2193681000,2025-12-30,24,0,0.0,[],0,0,complete
2193681000,2025-12-31,24,0,0.0,[],0,0,complete
2193681000,2026-01-01,24,0,0.0,[],0,0,complete
2193681000,2026-01-02,24,0,0.0,[],0,0,complete
2193681000,2026-01-03,24,0,0.0,[],0,0,complete
2193681000,2026-01-04,24,0,0.0,[],0,0,complete
2193681000,2026-01-05,24,0,0.0,[],0,0,complete
2193681000,2026-01-06,24,0,0.0,[],0,0,complete
2193681000,2026-01-07,24,0,0.0,[],0,0,complete
2193681000,2026-01-08,24,0,0.0,[],0,0,complete
2193681000,2026-01-09,24,0,0.0,[],0,0,complete
2193681000,2026-01-10,24,0,0.0,[],0,0,complete
2193681000,2026-01-11,24,0,0.0,[],0,0,complete
2193681000,2026-01-12,24,0,0.0,[],0,0,complete
2193681000,2026-01-13,24,0,0.0,[],0,0,complete
2193681000,2026-01-14,24,0,0.0,[],0,0,complete
2193681000,2026-01-15,24,0,0.0,[],0,0,complete
2193681000,2026-01-16,24,0,0.0,[],0,0,complete
2193681000,2026-01-17,24,0,0.0,[],0,0,complete
2193681000,2026-01-18,24,0,0.0,[],0,0,complete
2193681000,2026-01-19,24,0,0.0,[],0,0,complete
2193681000,2026-01-20,24,0,0.0,[],0,0,complete
2193681000,2026-01-21,24,0,0.0,[],0,0,complete
2193681000,2026-01-22,24,0,0.0,[],0,0,complete
2193681000,2026-01-23,24,0,0.0,[],0,0,complete
2193681000,2026-01-24,24,0,0.0,[],0,0,complete
2193681000,2026-01-25,24,0,0.0,[],0,0,complete
2193681000,2026-01-26,24,0,0.0,[],0,0,complete
2193681000,2026-01-27,24,0,0.0,[],0,0,complete
2193681000,2026-01-28,24,0,0.0,[],0,0,complete
2193681000,2026-01-29,24,0,0.0,[],0,0,complete
2193681000,2026-01-30,24,0,0.0,[],0,0,complete
2193681000,2026-01-31,24,0,0.0,[],0,0,complete
2193681000,2026-02-01,24,0,0.0,[],0,0,complete
2193681000,2026-02-02,24,0,0.0,[],0,0,complete
2193681000,2026-02-03,24,0,0.0,[],0,0,complete
2193681000,2026-02-04,24,0,0.0,[],0,0,complete
2193681000,2026-02-05,24,0,0.0,[],0,0,complete
2193681000,2026-02-06,24,0,0.0,[],0,0,complete
2193681000,2026-02-07,24,0,0.0,[],0,0,complete
2193681000,2026-02-08,24,0,0.0,[],0,0,complete
2193681000,2026-02-09,24,0,0.0,[],0,0,complete
2193681000,2026-02-10,24,0,0.0,[],0,0,complete
2193681000,2026-02-11,24,0,0.0,[],0,0,complete
2193681000,2026-02-12,15,9,0.375,"[12, 13, 14, 15, 16, 17, 18, 19, 20]",0,9,data_quality_low
2193681000,2026-02-13,10,14,0.5833,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0,14,data_quality_low
